,success,status_code,status_message,adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
10,,,,False,,,0.0,[],,830010.0,,en,Alien Sex Fiend - Liquid Head In Tokyo,,0.6,/qc0g6jRfu1nTTj9uEIbaBQQcgxF.jpg,[],[],2007-09-03,0.0,0.0,[],Released,,Alien Sex Fiend - Liquid Head In Tokyo,False,0.0,0.0
11,,,,True,/1M6MGIg2JzwL9WtXVLXM1svz7nM.jpg,,0.0,[],,830011.0,tt15782524,en,Adventures In Cosplay 2,,1.553,/v04DIZYY0Sr4R1VnugFTz2HF6jR.jpg,"[{'id': 45960, 'logo_path': '/ab1pk47XVGPuNzw94ECZQgq9BIj.png', 'name': 'Porn Pros', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2021-04-17,0.0,139.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Adventures In Cosplay 2,True,7.0,1.0
12,,,,True,/bd5gNbuIf7j9BPbji4D3GsjrNqP.jpg,,0.0,[],,830012.0,tt0101275,en,The Adventures of Mikki Finn,,0.679,/10IeAdMItT4LbYLW3Tq0Nobjj8Y.jpg,"[{'id': 64764, 'logo_path': None, 'name': 'Caballero Home Video', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1991-10-12,0.0,86.0,[],Released,,The Adventures of Mikki Finn,True,0.0,0.0
13,,,,False,,,0.0,"[{'id': 16, 'name': '애니메이션'}]",https://animation.geidai.ac.jp,830013.0,,ja,SUMMER TIME,,0.6,/sZi6L8d9b71vrniFtvifWNa7Y1O.jpg,"[{'id': 53391, 'logo_path': '/7aPeLmQjH1EFhqAXWLyyxZ535QA.png', 'name': 'Tokyo University of the Arts', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2017-03-03,0.0,6.0,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,,SUMMER TIME,False,0.0,0.0
14,False,34.0,The resource you requested could not be found.,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,,False,,,0.0,"[{'id': 16, 'name': '애니메이션'}]",https://animation.geidai.ac.jp,830015.0,,ja,くらまの火祭,,0.6,/gLtegPJ2cpAH0uAhLjrSoOAL4Pz.jpg,"[{'id': 53391, 'logo_path': '/7aPeLmQjH1EFhqAXWLyyxZ535QA.png', 'name': 'Tokyo University of the Arts', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2017-03-03,0.0,4.0,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,,くらまの火祭,False,0.0,0.0
16,,,,False,/hqBddv6G2TF9dOUfjWnWWMmIJsb.jpg,,0.0,"[{'id': 99, 'name': '다큐멘터리'}]",,830016.0,,fr,Arrivée de M. le président et du tsar à Peterhof,,0.6,/3brnYIlB6N7x8kEUuxyhhXltJBZ.jpg,[],[],1897-08-23,0.0,0.0,[],Released,,Arrivée de M. le président et du tsar à Peterhof,False,0.0,0.0
17,,,,False,,,0.0,"[{'id': 99, 'name': '다큐멘터리'}]",,830017.0,,fr,Apocalypse Nolan,,0.6,/i3hKxWslVmaOEWSnZ38wEyvK4Na.jpg,"[{'id': 137424, 'logo_path': None, 'name': 'Otago Productions', 'origin_country': ''}, {'id': 104, 'logo_path': '/9aotxauvc9685tq9pTcRJszuT06.png', 'name': 'Canal+', 'origin_country': 'FR'}, {'id': 10611, 'logo_path': '/zQ4fGaEnNkWfSzyygXRcUZwPmDG.png', 'name': 'Ciné+', 'origin_country': 'FR'}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",2021-05-14,0.0,0.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Apocalypse Nolan,False,8.0,1.0
18,False,34.0,The resource you requested could not be found.,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,,False,/lXUQqIyatnjLRe3I6QOZy4Xchgm.jpg,,0.0,"[{'id': 99, 'name': '다큐멘터리'}]",,830019.0,,fr,Suite du cortège passant devant l’amiral Avellan,,0.6,/5tCLNOQpnjwV6wKM03jLs9iJCcD.jpg,[],[],1897-08-23,0.0,0.0,[],Released,,Suite du cortège passant devant l’amiral Avellan,False,0.0,0.0
20,,,,True,,,0.0,[],,830020.0,,en,All for One,,0.84,/xxb04imMVw8ebHs2rlh3vl494lO.jpg,"[{'id': 148578, 'logo_path': None, 'name': 'CDI Home Video', 'origin_country': ''}, {'id': 141470, 'logo_path': None, 'name': 'Cinderella Home Video', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1988-01-01,0.0,74.0,[],Released,,All for One,True,0.0,0.0
21,,,,False,/df7xdU9Bs7d7kpdtp60URDbdjk7.jpg,,0.0,"[{'id': 16, 'name': '애니메이션'}, {'id': 35, 'name': '코미디'}, {'id': 18, 'name': '드라마'}]",,830021.0,,fr,Khtobtogone,,0.617,/fVSgUkXDXjXNvIZCI4SD70SmYNi.jpg,"[{'id': 93404, 'logo_path': None, 'name': 'Centre National des Arts Plastiques', 'origin_country': 'FR'}, {'id': 154319, 'logo_path': None, 'name': 'Triangle – Astérides', 'origin_country': ''}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",2021-10-17,0.0,16.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Khtobtogone,False,0.0,0.0
22,,,,False,,,0.0,[],,830022.0,tt10344404,en,A Biography of Great Proportions,,0.6,/txCxW8rAVzfB2gXH1mWAPB8Fo5Q.jpg,[],[],2021-05-10,0.0,102.0,[],Released,,A Biography of Great Proportions,False,0.0,0.0
23,,,,False,,,0.0,[],,830023.0,tt0194786,en,D-E-S-I-R-E,,0.6,,[],[],,0.0,0.0,[],Released,,D-E-S-I-R-E,False,0.0,0.0
24,,,,False,,,0.0,"[{'id': 35, 'name': '코미디'}, {'id': 16, 'name': '애니메이션'}, {'id': 99, 'name': '다큐멘터리'}]",https://www.karissahahn.com/bloopers,830024.0,,en,BLOOPERS,,0.6,/caSZq505zB3igsqpMWVKvvmYADS.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2017-04-05,0.0,4.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,BLOOPERS,False,0.0,0.0
25,,,,True,,,0.0,[],,830025.0,,en,All Wives Cheat,,0.6,/3VQVKTOY9JXMzv9r03URpbf2B5K.jpg,"[{'id': 64863, 'logo_path': None, 'name': 'Club Jenna', 'origin_country': ''}, {'id': 119568, 'logo_path': None, 'name': 'Filthy Films', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2010-01-01,0.0,145.0,[],Released,,All Wives Cheat,True,0.0,0.0
26,,,,False,/7d86na3QFY4sfdVUGVVWgFqvg4Z.jpg,,0.0,"[{'id': 99, 'name': '다큐멘터리'}]",,830026.0,,fr,Arrivée de M. le président à Saint-Pétersbourg,,0.6,/addvMRiD0jQrDOlafAUjQQX5f48.jpg,[],[],1897-08-23,0.0,0.0,[],Released,,Arrivée de M. le président à Saint-Pétersbourg,False,0.0,0.0
27,,,,False,,,0.0,"[{'id': 14, 'name': '판타지'}, {'id': 10751, 'name': '가족'}]",,830027.0,tt7813294,en,A Fairy Tale After All,,0.6,,"[{'id': 38098, 'logo_path': None, 'name': 'Riding Hood Motion Pictures', 'origin_country': ''}]",[],,0.0,72.0,[],Post Production,,A Fairy Tale After All,False,0.0,0.0
28,,,,False,,,0.0,"[{'id': 99, 'name': '다큐멘터리'}]",https://www.karissahahn.com/bouyensance,830028.0,,en,Bouyensance,,0.6,/vWPOuztpBPnIv0Vgzxg0VdOO1N7.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2020-09-11,0.0,3.0,"[{'english_name': 'No Language', 'iso_639_1': 'xx', 'name': 'No Language'}]",Released,,Bouyensance,False,0.0,0.0
29,,,,False,,,0.0,[],,830029.0,,en,La pasión y muerte de Margarita Gautier,,0.6,/ArQnLjSOCLuwvkmSDxtyila4XRH.jpg,[],[],1964-05-05,0.0,21.0,[],Released,,La pasión y muerte de Margarita Gautier,False,0.0,0.0
30,,,,False,/yNrSA5rsLDrwv4uJQs7RVnErQTA.jpg,,100.0,"[{'id': 10749, 'name': '로맨스'}, {'id': 18, 'name': '드라마'}]",http://www.geminusstudios.com,830030.0,,en,Di/Al,,0.6,/h2HOG16uFLp08ZsEp7ZZxez7ifl.jpg,"[{'id': 104325, 'logo_path': '/tfLUOxMTr6GXv1PzqeII4hBfQAN.png', 'name': 'Geminus Studios', 'origin_country': 'CA'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'EC', 'name': 'Ecuador'}]",2021-05-21,100.0,6.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Di/Al,False,0.0,0.0
31,,,,False,,,0.0,"[{'id': 99, 'name': '다큐멘터리'}]",,830031.0,,tr,Oğlago,,0.6,/fsK7d5AF6sz1Sjbrfi65cGyVSLj.jpg,[],[],2021-05-20,0.0,7.0,"[{'english_name': 'Turkish', 'iso_639_1': 'tr', 'name': 'Türkçe'}]",Released,,Oğlago,False,0.0,0.0
32,,,,False,/yhVlldNm5PXv1XCJllQdp3VFq3Z.jpg,,0.0,"[{'id': 99, 'name': '다큐멘터리'}]",,830032.0,,fr,M. le président passant devant la compagnie d’honneur,,0.6,/hnga6nonHRjujzYzWvwbMjk2qHO.jpg,[],[],1897-08-23,0.0,0.0,[],Released,,M. le président passant devant la compagnie d’honneur,False,0.0,0.0
33,,,,False,,,0.0,[],,830033.0,tt11687058,nl,Arachnophobia,,0.6,,[],[],,0.0,0.0,[],Released,,Arachnophobia,False,0.0,0.0
34,False,34.0,The resource you requested could not be found.,,,,,,,,,,,,,,,,,,,,,,,,,
35,,,,False,,,0.0,[],,830035.0,tt14933930,en,Kunhangue Arandu: A Sabedoria das Mulheres,,0.6,/e6jEZZ43PVBs92I9PXSCwNISvva.jpg,[],[],2021-05-15,0.0,72.0,[],Released,,Kunhangue Arandu: A Sabedoria das Mulheres,False,5.3,2.0
36,,,,False,,,0.0,[],,830036.0,tt14058800,en,The Things We Do When We're Alone,,0.6,/9AOnXh6HPAaE6FqvOafgiaCI6xA.jpg,[],[],2021-02-15,0.0,0.0,[],Released,,The Things We Do When We're Alone,False,0.0,0.0
37,,,,False,,,0.0,"[{'id': 18, 'name': '드라마'}]",,830037.0,,tr,Akıntı,,0.689,/11mkkpt3aIyC7evWXuqZ85rV9Zw.jpg,"[{'id': 17690, 'logo_path': None, 'name': 'Vigo Films', 'origin_country': ''}, {'id': 138705, 'logo_path': None, 'name': 'Yumurta Yapım', 'origin_country': ''}]","[{'iso_3166_1': 'TR', 'name': 'Turkey'}]",2021-05-20,0.0,18.0,"[{'english_name': 'Turkish', 'iso_639_1': 'tr', 'name': 'Türkçe'}]",Released,,Akıntı,False,0.0,0.0
38,,,,False,,,0.0,[],,830038.0,tt14652354,de,Into The Artic: Awakening,,0.6,/q8KbsrNExGasaBlb1c2hfEmzKMO.jpg,[],[],,0.0,0.0,[],Released,,Into The Artic: Awakening,False,0.0,0.0
39,,,,False,,,0.0,[],,830039.0,,en,De-evolution: The Men Who Make The Music,,0.6,/8oehw1KbJshWapptNSb8j22Cvl3.jpg,[],[],1977-01-01,0.0,18.0,[],Released,,De-evolution: The Men Who Make The Music,False,0.0,0.0
40,,,,False,,,0.0,"[{'id': 99, 'name': '다큐멘터리'}]",,830040.0,,en,Tour Movie,,0.6,/iOmkc7PzTIRjpMZmiJseaRkvMGC.jpg,[],[],2021-05-13,0.0,110.0,[],Released,,Tour Movie,False,0.0,0.0
41,,,,False,,,0.0,"[{'id': 99, 'name': '다큐멘터리'}]",,830041.0,,tr,Seval,,0.6,/oD78tOKA0iIJB0f8rTFr34o8ivJ.jpg,[],"[{'iso_3166_1': 'TR', 'name': 'Turkey'}]",2020-09-14,0.0,17.0,"[{'english_name': 'Turkish', 'iso_639_1': 'tr', 'name': 'Türkçe'}]",Released,,Seval,False,0.0,0.0
42,,,,False,,,0.0,[],,830042.0,tt14102892,ta,Avanum Nanum,,0.6,/xi4RIojutc8KhZFXdYbyCeEDMSI.jpg,[],[],2021-02-17,0.0,0.0,[],Released,,Avanum Nanum,False,0.0,0.0
43,,,,False,,,0.0,"[{'id': 18, 'name': '드라마'}]",,830043.0,,tr,Çamaşır Suyu,,0.6,/g3LGhSsD3fnrKa5JBHHSHU8XLcw.jpg,"[{'id': 105318, 'logo_path': None, 'name': 'Mayıs Film', 'origin_country': ''}]","[{'iso_3166_1': 'TR', 'name': 'Turkey'}]",2020-09-06,0.0,15.0,"[{'english_name': 'Turkish', 'iso_639_1': 'tr', 'name': 'Türkçe'}]",Released,,Çamaşır Suyu,False,7.0,1.0
44,,,,False,,,0.0,"[{'id': 10402, 'name': '음악'}]",,830044.0,,cs,Janáček: Jenůfa,,0.6,/g0JVJD8LAInoOEz6L1d3VJ1XkSH.jpg,"[{'id': 4775, 'logo_path': '/z1HSU7AQ04jeOICLE1mBzEJxiEJ.png', 'name': 'Opus Arte', 'origin_country': 'GB'}]",[],2009-01-01,0.0,167.0,"[{'english_name': 'Czech', 'iso_639_1': 'cs', 'name': 'Český'}]",Released,,Janáček: Jenůfa,False,7.0,1.0
45,,,,False,,,0.0,[],,830045.0,,en,"Koshi Ainbobo, Mujeres Valientes",,0.893,/k8sVb6KQKtOg0jEe8cCLaLTH9Wu.jpg,[],[],2020-03-06,0.0,10.0,[],Released,,"Koshi Ainbobo, Mujeres Valientes",False,0.0,0.0
46,,,,True,,,0.0,[],,830046.0,,en,Bomb Black Pussy 2,,0.6,,"[{'id': 6886, 'logo_path': '/28QvzhhGJXw0aAMpT9v3TZv6r4Z.png', 'name': 'Elegant Angel', 'origin_country': 'US'}]",[],2017-05-01,0.0,0.0,[],Released,,Bomb Black Pussy 2,False,0.0,0.0
47,,,,False,,,0.0,"[{'id': 36, 'name': '역사'}, {'id': 18, 'name': '드라마'}]",https://cla.umn.edu/theatre/events/hecuba,830047.0,,en,Hecuba,,0.6,/68LYkpEVs7EwnkUIweEsXKKtdqr.jpg,[],[],2021-05-15,0.0,162.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Hecuba,False,0.0,0.0
48,False,34.0,The resource you requested could not be found.,,,,,,,,,,,,,,,,,,,,,,,,,
49,,,,False,,,8.0,[],,830049.0,,en,Sentir Kapanawa,,0.6,/bSfpbYyuMnSLNnLyBCViQ76PzxB.jpg,[],[],2019-07-27,0.0,5.0,[],Released,,Sentir Kapanawa,False,0.0,0.0
50,,,,False,,,0.0,"[{'id': 99, 'name': '다큐멘터리'}]",,830050.0,,en,Güneşte Bir An,,1.4,/vd7diFjPswSTixa84TmkIPThaFS.jpg,[],[],2020-10-08,0.0,70.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Güneşte Bir An,False,0.0,0.0
51,,,,True,/46O6z7LeugPIPOvIRc03kiWcnlh.jpg,,0.0,"[{'id': 99, 'name': '다큐멘터리'}]",,830051.0,tt1236888,en,Chemistry 4,,0.6,/wo33rXxhzOXRlRTWNVziToBrvQg.jpg,"[{'id': 5979, 'logo_path': '/xjEVAzZSK95vbf3gRQ4APTPy2JX.png', 'name': 'Vivid Entertainment', 'origin_country': 'US'}]",[],2008-04-21,0.0,205.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Chemistry 4,False,6.0,1.0
52,,,,False,,,0.0,[],,830052.0,,en,LFA 107: Kirk vs. Swaim,,0.6,/6w64bGc7ikJfJxLwg7Ira3j6ZEt.jpg,[],[],2021-05-14,0.0,0.0,[],Released,,LFA 107: Kirk vs. Swaim,True,0.0,0.0
53,,,,False,,,0.0,[],,830053.0,,en,Titan FC 69: Taylor vs. Matos,,0.6,,[],[],2021-05-14,0.0,0.0,[],Released,,Titan FC 69: Taylor vs. Matos,True,0.0,0.0
54,,,,False,,,0.0,"[{'id': 99, 'name': '다큐멘터리'}]",,830054.0,,tr,Gurbet Artık Bir Ev,,0.6,/bX0Chpuq6A978p2TcHqnYINrvp.jpg,[],[],2021-05-25,0.0,63.0,"[{'english_name': 'Turkish', 'iso_639_1': 'tr', 'name': 'Türkçe'}]",Released,,Gurbet Artık Bir Ev,False,0.0,0.0
55,,,,True,/oJCJxAtktexL9pjccI7FIj8NbJK.jpg,,0.0,[],,830055.0,tt2149163,en,Taxi,,0.6,/ryHDxFMCh7E08P5V8k2XZCXrl10.jpg,"[{'id': 154323, 'logo_path': None, 'name': 'Juicy Pink Box', 'origin_country': ''}, {'id': 6978, 'logo_path': '/ySmCvcaG2jqPO98ZLQlmQE4U2N0.png', 'name': 'Girlfriends Films', 'origin_country': 'US'}]",[],2009-07-11,0.0,60.0,[],Released,,Taxi,False,0.0,0.0
56,,,,False,,,0.0,[],,830056.0,tt7289964,en,Ivanovy,,0.6,/DQzEZFGffywmevn2dsMTJYgaYI.jpg,[],[],2016-09-16,0.0,0.0,[],Released,,Ivanovy,False,0.0,0.0
57,,,,True,/lOOK340Au3CsmnV7L3IqB3DOsrY.jpg,,0.0,[],,830057.0,tt14615250,en,Quiet on Set,,1.014,/zSoVqNjeAmrTa8ioH9fXX21ovic.jpg,"[{'id': 18269, 'logo_path': '/d06WEoDpgkKQXOiBM9lnUHuvpvk.png', 'name': 'Helix Studios', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2021-10-08,0.0,194.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Quiet on Set,False,0.0,0.0
58,,,,False,,,0.0,[],,830058.0,,en,Space Lady,,0.6,/oXuDpJfNEihLCaMKNjQ7eT80P6S.jpg,[],[],,0.0,17.0,[],Released,,Space Lady,False,0.0,0.0
59,,,,False,,,0.0,"[{'id': 99, 'name': '다큐멘터리'}]",,830059.0,,en,Oceanic Aliens,,0.6,/oEbocrJoEwpJG963rt6y0oDxeRJ.jpg,[],[],2017-10-23,0.0,7.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Oceanic Aliens,False,0.0,0.0
60,,,,False,,,0.0,[],,830060.0,tt11138628,en,Ghetto Bird,,0.6,/4dqNWS4Zfnh1LZJq5CHO3ip805T.jpg,[],[],2020-01-05,0.0,15.0,[],Released,,Ghetto Bird,False,0.0,0.0
61,,,,False,,,0.0,[],,830061.0,tt0388454,en,Tales from the Powder Room,,0.6,/bwMvT2RImWWZRZyJlmhLpMDzfDc.jpg,[],[],2002-07-13,0.0,13.0,[],Released,,Tales from the Powder Room,False,0.0,0.0
62,,,,False,,,0.0,[],,830062.0,,de,Richard,,0.6,/swAwlDI3shFOSq8kslFSV9vJu4o.jpg,[],"[{'iso_3166_1': 'DE', 'name': 'Germany'}]",1981-01-01,0.0,7.0,"[{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,Richard,False,0.0,0.0
63,,,,False,,,0.0,[],,830063.0,tt1314851,de,Standesgemäß,,0.6,/ap18zJZqTSySblHaA3JL085pcbQ.jpg,[],[],2008-10-27,0.0,87.0,[],Released,,Standesgemäß,False,0.0,0.0
64,,,,False,,,0.0,[],,830064.0,tt14415208,en,Alice Frick: A Frickin' Crazy Year,,1.4,/q6hBgiuW233U219T4fGzUdfEAwj.jpg,[],[],2021-05-28,0.0,45.0,[],Released,,Alice Frick: A Frickin' Crazy Year,False,0.0,0.0
65,,,,False,,,0.0,[],,830065.0,tt13841330,en,Two Birds in a Cage,,0.6,/edFo0kbb97fTqbwIHOL0rVYNNZn.jpg,[],[],,0.0,0.0,[],Released,,Two Birds in a Cage,False,0.0,0.0
66,,,,False,,,0.0,"[{'id': 18, 'name': '드라마'}]",,830066.0,,en,CURRENT,,0.6,/2VqVsShWf1j3UrHvnHuixrfaP49.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2021-05-04,0.0,5.0,[],Released,,CURRENT,False,0.0,0.0
67,,,,False,,,0.0,"[{'id': 35, 'name': '코미디'}, {'id': 18, 'name': '드라마'}, {'id': 10770, 'name': 'TV 영화'}]",,830067.0,,fr,Un Air de Liberté,,0.6,,"[{'id': 11332, 'logo_path': None, 'name': 'La Sept-Arte', 'origin_country': 'FR'}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",1993-01-01,0.0,0.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Un Air de Liberté,False,0.0,0.0
68,,,,False,,,0.0,[],,830068.0,,de,Elementare Schnitt-Theorie,,0.6,/i7lnVAEOJ2tesOK6dx5QLd2DXJK.jpg,[],"[{'iso_3166_1': 'DE', 'name': 'Germany'}]",1981-01-01,0.0,4.0,"[{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,Elementare Schnitt-Theorie,False,0.0,0.0
69,,,,False,,,0.0,[],,830069.0,tt8918988,en,The Domination of the Becoming,,0.6,/zKYHEhXFQKzra5J8MmV9N9Y20JZ.jpg,[],[],2018-10-31,0.0,132.0,[],Released,,The Domination of the Becoming,False,0.0,0.0
70,,,,False,,,0.0,[],,830070.0,tt10653498,en,Out,,1.4,/8r9ICBk9VHn4u2CD0PJpPJ4dJfO.jpg,[],[],2021-05-30,0.0,0.0,[],Released,,Out,False,0.0,0.0
71,,,,False,,,0.0,"[{'id': 99, 'name': '다큐멘터리'}]",https://www.ina.fr/video/AFE00000275,830071.0,tt14303930,en,Les camps de la mort,,0.6,/kvVW9N4s88dv2bbAwfGRpjQWpI3.jpg,"[{'id': 140606, 'logo_path': None, 'name': 'Les Actualités Françaises', 'origin_country': ''}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",1945-01-01,0.0,19.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Les camps de la mort,False,0.0,0.0
72,,,,False,,,0.0,"[{'id': 10402, 'name': '음악'}]",https://www.genie.co.kr/genietv/broadcastDetail/756,830072.0,,ko,엔하이픈 컴백쇼 'CARNIVAL',두 번째 미니앨범 [BORDER : CARNIVAL] 로 돌아온 ENHYPEN(엔하이픈)의 컴백쇼. 신곡 무대 최초 공개와 더불어 전세계 팬들과 함께하는 비대면 파티까지 만나 볼 수 있는 축제와 같은 시간,0.6,/ka7yVTcZTYy83L47SjNertlVxEs.jpg,[],[],2021-04-26,0.0,60.0,"[{'english_name': 'Korean', 'iso_639_1': 'ko', 'name': '한국어/조선말'}]",Released,,엔하이픈 컴백쇼 'CARNIVAL',True,0.0,0.0
73,,,,False,,,0.0,"[{'id': 53, 'name': '스릴러'}]",,830073.0,tt7277234,en,Introspectum Motel,,3.407,/3Yi52QVB3GzHPL4bC16H3CXytpo.jpg,[],[],2021-05-15,0.0,0.0,[],Released,,Introspectum Motel,False,6.0,1.0
74,,,,False,,,0.0,[],,830074.0,tt13304294,en,Veterans Journey Home,,0.6,/7nvob4rsU0mr1VquOCmpnYcDBbo.jpg,[],[],2021-01-01,0.0,49.0,[],Released,,Veterans Journey Home,False,0.0,0.0
