,adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,success,status_code,status_message
0,False,,,0.0,[],,770000.0,,en,postcard,,0.6,/2Nw9PoPMBc9QZiBWES8QdlkBe74.jpg,[],[],,0.0,3.0,[],Released,,postcard,False,0.0,0.0,,,
1,False,,,0.0,"[{'id': 99, 'name': '다큐멘터리'}]",,770001.0,,en,Killers Of The Great Barrier Reef,,0.6,,"[{'id': 28534, 'logo_path': None, 'name': 'The Grundy Organization', 'origin_country': ''}]",[],1980-10-17,0.0,0.0,[],Released,,Killers Of The Great Barrier Reef,False,0.0,0.0,,,
2,False,/18Ahnr3QR54NOqnlvSaACIXp2Qj.jpg,,0.0,"[{'id': 18, 'name': '드라마'}]",,770002.0,tt10276478,en,Cynthia,,0.89,/rl32W19UJl8aQHmiJ1Z9kUoWKwo.jpg,"[{'id': 144694, 'logo_path': None, 'name': 'Copper Alley Productions', 'origin_country': ''}, {'id': 54535, 'logo_path': None, 'name': 'Windmill Lane Pictures', 'origin_country': ''}]","[{'iso_3166_1': 'IE', 'name': 'Ireland'}]",2019-07-13,0.0,17.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Cynthia,False,9.0,1.0,,,
3,False,,,0.0,[],,770003.0,,en,Refraction Series,,0.6,/zdqlGJcMVZFP3x5eH2o0hN0Kmei.jpg,[],[],2008-01-01,0.0,8.0,[],Released,,Refraction Series,False,0.0,0.0,,,
4,False,,,0.0,"[{'id': 53, 'name': '스릴러'}]",,770004.0,tt0196347,es,Asesinato a distancia,,1.091,/eZhHG7WGh11vc6Zkg7rSZ4j2iWX.jpg,[],"[{'iso_3166_1': 'AR', 'name': 'Argentina'}]",1998-02-12,0.0,0.0,"[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,,Asesinato a distancia,False,0.0,0.0,,,
5,False,,,0.0,"[{'id': 16, 'name': '애니메이션'}]",https://sbensonanimation.myportfolio.com/grad-film-tenant-2020,770005.0,,en,Tenant,,0.635,/qcqpyUkwPaulTP3z28fm28e0AeI.jpg,"[{'id': 144873, 'logo_path': None, 'name': 'National Film School at IADT', 'origin_country': ''}]","[{'iso_3166_1': 'IE', 'name': 'Ireland'}]",2020-10-16,0.0,6.0,[],Released,,Tenant,False,0.0,0.0,,,
6,False,,,0.0,"[{'id': 18, 'name': '드라마'}]",,770006.0,tt0303873,es,Crónica de un extraño,,0.6,,"[{'id': 144726, 'logo_path': None, 'name': 'Tarpuy Argentina', 'origin_country': ''}]","[{'iso_3166_1': 'AR', 'name': 'Argentina'}]",1998-10-01,0.0,0.0,[],Released,,Crónica de un extraño,False,0.0,0.0,,,
7,,,,,,,,,,,,,,,,,,,,,,,,,,False,34.0,The resource you requested could not be found.
8,False,,,0.0,"[{'id': 99, 'name': '다큐멘터리'}]","https://www.myarkansaspbs.org/programs/cleanlinesopenspaces#:~:text=and%20Best%20Editing.-,%22Clean%20Lines%2C%20Open%20Spaces%3A%20A%20View%20of%20Mid%2D,to%20building%20a%20new%20future.",770008.0,tt3781694,en,"Clean Lines, Open Spaces: A View of Mid-Century Modern Architecture",,0.6,/7Em3OVVsdKDN5L3ZqK2yYH9E5eY.jpg,"[{'id': 124017, 'logo_path': None, 'name': 'Public Broadcasting Service (PBS)', 'origin_country': 'US'}, {'id': 121775, 'logo_path': None, 'name': 'Arkansas Educational Telecommunications Network', 'origin_country': ''}, {'id': 144695, 'logo_path': None, 'name': 'Arkansas Public Television', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2012-11-14,0.0,56.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,"Clean Lines, Open Spaces: A View of Mid-Century Modern Architecture",False,0.0,0.0,,,
9,False,,,0.0,"[{'id': 35, 'name': '코미디'}, {'id': 10751, 'name': '가족'}, {'id': 10770, 'name': 'TV 영화'}]",,770009.0,tt0311490,es,Mar de amores,,0.6,,"[{'id': 21568, 'logo_path': None, 'name': 'Buenos Aires Producciones S. A.', 'origin_country': ''}]","[{'iso_3166_1': 'AR', 'name': 'Argentina'}]",1998-01-22,0.0,90.0,"[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,,Mar de amores,False,0.0,0.0,,,
10,False,,,0.0,"[{'id': 16, 'name': '애니메이션'}, {'id': 27, 'name': '공포'}]",https://www.behance.net/gallery/105143257/-mekakure,770010.0,,ja,めかくれ,,0.6,/w9OxQjHK4goy5XWSfMG9QFD4ruq.jpg,[],"[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2019-11-05,0.0,5.0,[],Released,,めかくれ,False,0.0,0.0,,,
11,False,,,0.0,"[{'id': 99, 'name': '다큐멘터리'}]",,770011.0,,fr,UNE MÉMOIRE D'ÉLÉPHANT,,0.6,,[],[],,0.0,0.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,,UNE MÉMOIRE D'ÉLÉPHANT,False,0.0,0.0,,,
12,False,,,0.0,"[{'id': 99, 'name': '다큐멘터리'}]",,770012.0,tt0317212,es,Caminos del Chaco,,0.6,,"[{'id': 144724, 'logo_path': None, 'name': 'Alejandro Fernández Mouján', 'origin_country': ''}]","[{'iso_3166_1': 'AR', 'name': 'Argentina'}]",1999-03-31,0.0,0.0,[],Released,,Caminos del Chaco,False,0.0,0.0,,,
