,adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,success,status_code,status_message
0,False,/1tQbscx18YZ6gSue0AtytzCWdUT.jpg,,0.0,"[{'id': 28, 'name': '액션'}, {'id': 35, 'name': '코미디'}, {'id': 878, 'name': 'SF'}, {'id': 9648, 'name': '미스터리'}]",https://stinkfilms.com/project/nord-part-deux,860000.0,tt15108836,en,OnePlus Nord 2 5G: Origins,,0.6,/zCav7YrTsKQHZcUqkupCJ00KGg4.jpg,"[{'id': 34312, 'logo_path': None, 'name': 'Stink Films', 'origin_country': ''}, {'id': 147676, 'logo_path': None, 'name': 'Radioaktive Film', 'origin_country': ''}]","[{'iso_3166_1': 'CN', 'name': 'China'}]",2021-07-22,0.0,9.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,OnePlus Nord 2 5G: Origins,True,0.0,0.0,,,
1,False,,,0.0,[],,860001.0,,en,Rainfall: Chapter Two,,0.84,,[],"[{'iso_3166_1': 'AU', 'name': 'Australia'}]",,0.0,0.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Planned,,Rainfall: Chapter Two,False,0.0,0.0,,,
2,False,/hyec8W1BUUuPjyhOXkJhduhaoEt.jpg,,0.0,"[{'id': 53, 'name': '스릴러'}, {'id': 14, 'name': '판타지'}]",,860002.0,,zh,玄夜狐影,,0.6,/qtwa1UKYaAFwdFCrYgBHgaIXPLC.jpg,[],"[{'iso_3166_1': 'CN', 'name': 'China'}]",2021-06-11,0.0,96.0,"[{'english_name': 'Mandarin', 'iso_639_1': 'zh', 'name': '普通话'}]",Released,,玄夜狐影,False,0.0,0.0,,,
3,False,/m9nwUxDxscsIXTAPBcZCkviuKNY.jpg,,0.0,"[{'id': 99, 'name': '다큐멘터리'}]",https://www.bbc.co.uk/programmes/m000y4gc,860003.0,,en,TikTok Queen at 16,,0.6,/csm9E6XNTaAxeqsiuFOS3J3kk4e.jpg,"[{'id': 3712, 'logo_path': '/7PdJYn2l0iBViud7oqxRHO9UEIR.png', 'name': 'BBC Scotland', 'origin_country': 'GB'}, {'id': 158833, 'logo_path': None, 'name': 'Cloud Break Pictures', 'origin_country': ''}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2021-07-19,0.0,28.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,TikTok Queen at 16,False,0.0,0.0,,,
4,False,,,0.0,"[{'id': 99, 'name': '다큐멘터리'}]",,860004.0,,en,Moments on the Set of I Am Love,,0.6,/lfKFOt6yagW4jxqHueSrx8DiU8P.jpg,"[{'id': 158832, 'logo_path': None, 'name': 'Dolmen Home Video s.r.l.', 'origin_country': ''}]",[],2009-01-01,0.0,15.0,[],Released,,Moments on the Set of I Am Love,False,0.0,0.0,,,
5,True,,,0.0,[],,860005.0,,en,Family Secrets,,0.6,/4ogLRn8J52OTBVMDafIqFh6EdSg.jpg,"[{'id': 105107, 'logo_path': None, 'name': 'UK Sinners', 'origin_country': ''}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2018-01-01,0.0,126.0,[],Released,,Family Secrets,False,0.0,0.0,,,
6,False,,,0.0,"[{'id': 18, 'name': '드라마'}]",,860006.0,tt15075396,pl,Samogłów,,0.735,/k0QZ2Vd7MB66zk4HrieTvuRBZsD.jpg,[],"[{'iso_3166_1': 'PL', 'name': 'Poland'}]",2021-06-16,0.0,24.0,"[{'english_name': 'Polish', 'iso_639_1': 'pl', 'name': 'Polski'}]",Released,,Samogłów,False,7.0,1.0,,,
7,False,,,10000.0,"[{'id': 36, 'name': '역사'}, {'id': 18, 'name': '드라마'}]",,860007.0,tt12134418,es,La tardor de la història,,0.6,/iMiNqEYxmotH0I02kNVngY5axPQ.jpg,[],[],2020-08-10,0.0,23.0,"[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,,La tardor de la història,False,0.0,0.0,,,
8,True,,,0.0,[],,860008.0,,ja,つぼみ　－スクールデイズ27－,,0.6,,"[{'id': 158835, 'logo_path': '/eJgltYUMfyGwiA2CtE0gAYVrdkI.png', 'name': 'Gachinco', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2013-01-17,0.0,0.0,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,,つぼみ　－スクールデイズ27－,True,0.0,0.0,,,
9,False,,,0.0,[],,860009.0,,en,Australian Shorts,,0.6,,[],"[{'iso_3166_1': 'AU', 'name': 'Australia'}]",2021-08-10,0.0,0.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Australian Shorts,False,0.0,0.0,,,
10,True,,,0.0,[],,860010.0,,de,Beat the Cock,,0.6,/nreM89XGJTi3GRtrFbZ0GsP5qxm.jpg,"[{'id': 117852, 'logo_path': None, 'name': 'Bareback Latinoz', 'origin_country': ''}]","[{'iso_3166_1': 'BR', 'name': 'Brazil'}]",2021-01-05,0.0,0.0,[],Released,,Beat the Cock,False,0.0,0.0,,,
11,True,,,0.0,[],,860011.0,,de,Big Cock Flip Flop,,0.6,/c1L1g0yKdpZWsGGuZqLRAJWNX82.jpg,"[{'id': 89558, 'logo_path': None, 'name': 'Edward James Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2019-12-16,0.0,0.0,[],Released,,Big Cock Flip Flop,False,0.0,0.0,,,
12,False,/4FLPoBYbK3hng2mkoi4LLxAx1xQ.jpg,,0.0,[],,860012.0,,ko,체리블로섬,김수현이 2008년 학생 시절 참여했던 단편영화다.,0.842,/2qGZBI00897S3t8H4RLifetaGTe.jpg,[],[],2008-02-10,0.0,33.0,[],Released,,체리블로섬,False,0.0,0.0,,,
13,False,,,0.0,"[{'id': 18, 'name': '드라마'}]",,860013.0,tt13097800,sv,Frekvenser av en pyjamas,,0.631,/eUcixy8aVg6rjwp2LvW0mSh7qo8.jpg,"[{'id': 145786, 'logo_path': None, 'name': 'Vildand Film', 'origin_country': ''}]",[],2020-09-04,0.0,0.0,[],Released,,Frekvenser av en pyjamas,False,0.0,0.0,,,
14,True,,,0.0,[],,860014.0,,en,Triple X Files 4: Janka,,0.841,/4tMESK4nzSumwkniFCcSDs0Gs3l.jpg,"[{'id': 5788, 'logo_path': '/8Ghsxl8sFA3d3rVcRVuqWg5E5Q6.png', 'name': 'Private', 'origin_country': 'US'}]",[],1998-01-01,0.0,88.0,[],Released,,Triple X Files 4: Janka,False,0.0,0.0,,,
15,False,,,0.0,"[{'id': 18, 'name': '드라마'}]",https://www.thefallfilm.com/,860015.0,tt14898862,en,The Fall,,0.6,/dPyIs8EqWrJ3kpk8xYJB8nVQcwv.jpg,"[{'id': 12070, 'logo_path': None, 'name': 'Sky Sports', 'origin_country': ''}, {'id': 158836, 'logo_path': None, 'name': 'Equine Productions', 'origin_country': ''}]",[],2021-07-10,0.0,22.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,The Fall,False,0.0,0.0,,,
16,True,,,0.0,[],,860016.0,,de,Black on Black Massage,,0.6,/1CBi6Fl4XUbyCprl6VanTp1yPK5.jpg,"[{'id': 89558, 'logo_path': None, 'name': 'Edward James Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2020-05-20,0.0,0.0,[],Released,,Black on Black Massage,False,0.0,0.0,,,
17,False,,,0.0,"[{'id': 16, 'name': '애니메이션'}]",,860017.0,,en,Space Gundam V,,0.6,,[],[],1983-07-21,0.0,82.0,[],Released,,Space Gundam V,False,0.0,0.0,,,
18,False,,,0.0,"[{'id': 18, 'name': '드라마'}]",,860018.0,tt0114764,de,Tödliches Leben,,0.6,,"[{'id': 20521, 'logo_path': None, 'name': 'Neue Deutsche Filmgesellschaft (NDF)', 'origin_country': ''}]",[],1995-01-01,0.0,89.0,"[{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,Tödliches Leben,False,0.0,0.0,,,
19,False,,,0.0,"[{'id': 18, 'name': '드라마'}]",,860019.0,tt12630522,en,Miles Apart,,0.6,,"[{'id': 158837, 'logo_path': None, 'name': 'Lights, Camera, Action Productions, Inc.', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2003-01-01,0.0,19.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Miles Apart,False,0.0,0.0,,,
20,True,,,0.0,[],,860020.0,,en,Anal Love Stories,,0.6,/ezoirW4IWJTuN4HrQZR0pKYbVVo.jpg,"[{'id': 5788, 'logo_path': '/8Ghsxl8sFA3d3rVcRVuqWg5E5Q6.png', 'name': 'Private', 'origin_country': 'US'}]",[],2004-10-20,0.0,156.0,[],Released,,Anal Love Stories,False,0.0,0.0,,,
21,True,,,0.0,[],,860021.0,,de,Bottom Feeders,,0.6,/tMryD2X2WvaE6vsENUZr3lVRsRU.jpg,"[{'id': 129783, 'logo_path': None, 'name': 'Iomacho', 'origin_country': ''}]","[{'iso_3166_1': 'BR', 'name': 'Brazil'}]",2021-03-09,0.0,0.0,[],Released,,Bottom Feeders,False,0.0,0.0,,,
22,False,/aCJmGVTJzodwSw5kar8CQ2lITM0.jpg,,0.0,"[{'id': 27, 'name': '공포'}, {'id': 53, 'name': '스릴러'}]",,860022.0,tt3899930,en,Breakdown,,2.744,/yWXDSi5a76KlpHESZ1pB5PFext0.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2020-11-27,0.0,92.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Breakdown,False,0.0,0.0,,,
23,False,,,0.0,"[{'id': 9648, 'name': '미스터리'}, {'id': 27, 'name': '공포'}]",,860023.0,,en,Still Dreaming,,0.6,/rDhhtMNMp3VpuIRPL4U8gHjErxq.jpg,[],[],,0.0,21.0,[],Released,,Still Dreaming,False,0.0,0.0,,,
24,True,,,0.0,[],,860024.0,,ja,つぼみ　－露出体験14－,,0.6,,"[{'id': 158835, 'logo_path': '/eJgltYUMfyGwiA2CtE0gAYVrdkI.png', 'name': 'Gachinco', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2013-07-17,0.0,0.0,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,,つぼみ　－露出体験14－,True,0.0,0.0,,,
25,,,,,,,,,,,,,,,,,,,,,,,,,,False,34.0,The resource you requested could not be found.
26,False,,,0.0,"[{'id': 99, 'name': '다큐멘터리'}]",,860026.0,,cs,Šest slavných dnů,,0.6,,"[{'id': 155849, 'logo_path': None, 'name': 'Studio zpravodajského filmu Praha', 'origin_country': 'XC'}]",[],1953-01-01,0.0,0.0,"[{'english_name': 'Czech', 'iso_639_1': 'cs', 'name': 'Český'}]",Released,,Šest slavných dnů,False,0.0,0.0,,,
27,False,/zbbG9nDXKwnTYISrQVNx4RGBukI.jpg,,0.0,"[{'id': 28, 'name': '액션'}, {'id': 18, 'name': '드라마'}, {'id': 27, 'name': '공포'}, {'id': 10749, 'name': '로맨스'}, {'id': 878, 'name': 'SF'}]",,860027.0,tt11892182,en,Mask of the Evil Apparition,,3.644,/76aCTw8Xd3gRMp5L39F3busi5LV.jpg,"[{'id': 908, 'logo_path': None, 'name': 'Mystery Clock Cinema', 'origin_country': 'AU'}, {'id': 158838, 'logo_path': None, 'name': 'Makeup Effects Group Studio', 'origin_country': ''}, {'id': 158839, 'logo_path': None, 'name': 'Heretic Foundation', 'origin_country': ''}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}]",2021-11-18,0.0,20.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Mask of the Evil Apparition,False,0.0,0.0,,,
28,False,,,0.0,[],,860028.0,,fr,Garçons Sensibles,,0.6,,[],[],,0.0,0.0,[],Released,,Garçons Sensibles,False,0.0,0.0,,,
29,,,,,,,,,,,,,,,,,,,,,,,,,,False,34.0,The resource you requested could not be found.
30,False,,,0.0,"[{'id': 99, 'name': '다큐멘터리'}]",,860030.0,,cs,Mezinárodní závor míru Praha – Berlín – Varšava 1953,,0.6,,"[{'id': 155849, 'logo_path': None, 'name': 'Studio zpravodajského filmu Praha', 'origin_country': 'XC'}]","[{'iso_3166_1': 'XC', 'name': 'Czechoslovakia'}]",1953-01-01,0.0,0.0,"[{'english_name': 'Czech', 'iso_639_1': 'cs', 'name': 'Český'}]",Released,,Mezinárodní závor míru Praha – Berlín – Varšava 1953,False,0.0,0.0,,,
31,False,,,0.0,"[{'id': 12, 'name': '모험'}, {'id': 80, 'name': '범죄'}, {'id': 28, 'name': '액션'}, {'id': 53, 'name': '스릴러'}]",https://www.filmarchive.gov.hk/en_US/web/hkfa/pe-event-2017-2-1-7.html,860031.0,,cn,女飛俠黃鶯巧破鑽石黨,,0.826,,"[{'id': 158841, 'logo_path': None, 'name': 'Yuet Ming Motion Picture Company', 'origin_country': ''}]",[],1960-10-21,0.0,85.0,"[{'english_name': 'Cantonese', 'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}]",Released,,女飛俠黃鶯巧破鑽石黨,False,0.0,0.0,,,
