,adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,success,status_code,status_message
0,False,/wutDthA80XHFrkMf8NWd9hXxarj.jpg,,0.0,"[{'id': 18, 'name': '드라마'}]",,700000.0,tt13170402,fr,Degas et moi,,0.904,/8Yx2JjFMExdEV7Z2hO9ichMZZv.jpg,"[{'id': 15355, 'logo_path': None, 'name': 'Opéra National de Paris', 'origin_country': 'FR'}, {'id': 12389, 'logo_path': '/6yilbEvoHtPcTb4LwAueAq091iT.png', 'name': 'Les Films Pelléas', 'origin_country': 'FR'}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",2019-10-30,0.0,20.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Degas et moi,False,0.0,0.0,,,
1,False,,,0.0,"[{'id': 18, 'name': '드라마'}, {'id': 10749, 'name': '로맨스'}]",,700001.0,tt0279235,cs,Mnichovo srdce,,0.6,,"[{'id': 133230, 'logo_path': None, 'name': 'Thespis', 'origin_country': 'XC'}]","[{'iso_3166_1': 'XC', 'name': 'Czechoslovakia'}]",1921-09-16,0.0,0.0,"[{'english_name': 'No Language', 'iso_639_1': 'xx', 'name': 'No Language'}]",Released,,Mnichovo srdce,False,0.0,0.0,,,
2,False,,,0.0,[],,700002.0,,es,Chancho en Piedra - Chancho 6,,0.6,/4JlyHIfimGnc3v5rHXuliIUPqgW.jpg,[],[],,0.0,0.0,[],Released,,Chancho en Piedra - Chancho 6,True,0.0,0.0,,,
3,False,,,0.0,"[{'id': 35, 'name': '코미디'}, {'id': 12, 'name': '모험'}]",,700003.0,,en,Who Stole My Sofa?,,0.6,/7RE9w3jUfUnbZGkIKdj8tEU9nyY.jpg,[],[],2014-08-14,0.0,27.0,[],Released,,Who Stole My Sofa?,False,0.0,0.0,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,False,34.0,The resource you requested could not be found.
5,False,,,0.0,"[{'id': 99, 'name': '다큐멘터리'}]",,700005.0,,en,Birds of a Feather,,0.6,/zC1V0rGSCIWRxNuRUdopDJmqtBi.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2020-05-03,0.0,19.0,"[{'english_name': 'Armenian', 'iso_639_1': 'hy', 'name': ''}]",Released,,Birds of a Feather,False,0.0,0.0,,,
6,False,,,0.0,"[{'id': 18, 'name': '드라마'}, {'id': 35, 'name': '코미디'}]",,700006.0,tt1652332,sv,Picknick,,0.6,/bemv1lmYGjbkMBpeqP8xnHkSDM1.jpg,"[{'id': 133239, 'logo_path': None, 'name': 'Optical Recordings', 'origin_country': 'SE'}]","[{'iso_3166_1': 'SE', 'name': 'Sweden'}]",2010-01-31,0.0,18.0,"[{'english_name': 'Swedish', 'iso_639_1': 'sv', 'name': 'svenska'}]",Released,,Picknick,False,0.0,0.0,,,
7,False,,,0.0,"[{'id': 99, 'name': '다큐멘터리'}]",,700007.0,,en,"If play is neither inside nor outside, where is it?",,0.6,/8AkXcfiuanyLLQWhrwRD1qzicTj.jpg,[],"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2020-05-03,0.0,26.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,"If play is neither inside nor outside, where is it?",False,0.0,0.0,,,
8,False,,,0.0,[],,700008.0,,fr,Chant at Dusk,,0.6,/3T9phEUEMYXeKeQ0m5XgWZ570pJ.jpg,[],"[{'iso_3166_1': 'FR', 'name': 'France'}]",2020-05-03,0.0,6.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Chant at Dusk,False,0.0,0.0,,,
9,True,,,0.0,[],,700009.0,tt0144534,en,On Trial 3: Taking It To The Jury,,0.84,/quh8rwxsY364T0xdwO5ojxCBuM2.jpg,"[{'id': 5979, 'logo_path': '/xjEVAzZSK95vbf3gRQ4APTPy2JX.png', 'name': 'Vivid Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1992-01-01,0.0,78.0,[],Released,,On Trial 3: Taking It To The Jury,False,0.0,0.0,,,
