,adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,success,status_code,status_message
0,False,,,0.0,[],http://movie.daum.net/moviedetail/moviedetailMain.do?movieId=735,350000.0,,ko,사향마곡,김인호는 어느 날 필리핀에서 날아온 편지 한 통을 받는다. 30년 전 학도병으로 필리핀에 배치되었을 때 사귀었던 애인 페라로부터 온 것이었다. 마닐라에 도착한 인호는 자신이 일제시대에 일본 장교가 막대한 금을 닷신 계곡에 은닉한 위치를 아는 인물로 지목되었으며 국제적인 범죄조직이 인호의 협력을 강요하기 위해 페라를 감금하고 그런 편지를 보낸 것임을 알게 된다.  현장에서 국제 경찰과 조우한 인호는 금괴가 국제 범죄조직에게 넘어가기 직전 금을 회수한다.  (임재원)  김인호는 어느 날 필리핀에서 날아온 편지 한 통을 받는다. 30년 전 학도병으로 필리핀에 배치되었을 때 사귀었던 애인 페라로부터 온 것이었다. 마닐라에 도착한 인호는 자신이 일제시대에 일본 장교가 막대한 금을 닷신 계곡에 은닉한 위치를 아는 인물로 지목되었으며 국제적인 범죄조직이 인호의 협력을 강요하기 위해 페라를 감금하고 그런 편지를 보낸 것임을 알게 된다.  현장에서 국제 경찰과 조우한 인호는 금괴가 국제 범죄조직에게 넘어가기 직전 금을 회수한다.  (임재원),0.6,,[],[],1981-11-01,0.0,,[],Released,,사향마곡,False,0.0,0.0,,,
1,False,,,0.0,"[{'id': 53, 'name': '스릴러'}]",,350001.0,,ko,새벽에서 밤까지,"성태는 진숙의 뒷바라지로 의대를 졸업한 후, 그녀가 간호사로 근무하는 병원의 신경외과 의사로 온다. 두 사람의 사랑은 깊어지고 진숙이 임신하자 둘은 결혼을 약속한다. 그러나 원장의 딸 정아를 만난 성태는 출세를 위해 정아를 선택하고 진숙을 독살한 후 병원 연못에 빠뜨린다. 그때부터 성태는 밤마다 나타나는 진숙의 망령에 시달린다.  성태는 의학적인 소견으로 진숙의 사망을 재확인하지만 망령이 계속 나타나자 이를 추적한다. 결국 모든 것이 진숙의 고모인 간호장이 그녀의 한을 풀어주기 위해 계획한 것임을 알게된다. 성태는 충격을 받고 그의 출세를 위한 야망은 물거품이 되어 사라진다.",0.6,,[],"[{'iso_3166_1': 'KR', 'name': 'South Korea'}]",1990-01-01,0.0,88.0,"[{'english_name': 'Korean', 'iso_639_1': 'ko', 'name': '한국어/조선말'}]",Released,,새벽에서 밤까지,False,0.0,0.0,,,
2,True,,,0.0,[],http://movie.daum.net/moviedetail/moviedetailMain.do?movieId=737,350002.0,,ko,서울의 달빛,"민마담은 남편에게 버림받고 돈에만 의지하여 살아간다. 허황된 출세를 꿈꾸던 형도는 민마담의 계략에 동참해 고향 사람들이 땅을 헐값에 팔게 한다. 형도의 친구 창민의 아버지도 토지를 빼앗겨 세상을 뜨고 이에 창민은 땅문서를 되찾기 위해 무작정 상경한다. 민마담을 찾아 헤메던 창민은 돈이 떨어져 호스트 생활을 시작하고 자식이 없는 이여사를 만나 불륜의 관계를 갖는다.  한편 형도는 민마담에게 버림받자 복수를 다짐하지만 이여사의 남편에게 살해당한다. 부인의 임신이 형도의 짓이라고 생각한 것. 창민은 TV에서 형도의 죽음을 목격하고 그 날 병원에서 민마담이 자궁암에 걸렸다는 사실을 듣는다. 민마담을 보면서 인생의 허무함을 느낀 창민은 모든 것을 포기하고 고향으로 내려가고 고향에는 애인 옥자와 회개한 민마담의 편지, 그리고 땅문서가 그를 기다리고 있다.  (박민)  민마담은 남편에게 버림받고 돈에만 의지하여 살아간다. 허황된 출세를 꿈꾸던 형도는 민마담의 계략에 동참해 고향 사람들이 땅을 헐값에 팔게 한다. 형도의 친구 창민의 아버지도 토지를 빼앗겨 세상을 뜨고 이에 창민은 땅문서를 되찾기 위해 무작정 상경한다. 민마담을 찾아 헤메던 창민은 돈이 떨어져 호스트 생활을 시작하고 자식이 없는 이여사를 만나 불륜의 관계를 갖는다.  한편 형도는 민마담에게 버림받자 복수를 다짐하지만 이여사의 남편에게 살해당한다. 부인의 임신이 형도의 짓이라고 생각한 것. 창민은 TV에서 형도의 죽음을 목격하고 그 날 병원에서 민마담이 자궁암에 걸렸다는 사실을 듣는다. 민마담을 보면서 인생의 허무함을 느낀 창민은 모든 것을 포기하고 고향으로 내려가고 고향에는 애인 옥자와 회개한 민마담의 편지, 그리고 땅문서가 그를 기다리고 있다.  (박민)",0.6,,[],[],1991-05-24,0.0,,[],Released,,서울의 달빛,False,0.0,0.0,,,
3,True,,,0.0,"[{'id': 10749, 'name': '로맨스'}, {'id': 18, 'name': '드라마'}]",http://movie.daum.net/moviedetail/moviedetailMain.do?movieId=738,350003.0,tt0416792,ko,겨울꿈은 날지 않는다,"매일 매일 똑같은 일상에 지쳐 무의미한 삶에서 탈출하고 싶어하는 서성임(이혜영)은 29세의 여자이다. 그녀는 어느 날 고독한 26살의 신길우(최민수)를 만나고 출처를 알 수 없는 돈을 쓰며 여행을 시작한다.  두 사람은 응어리진 분노를 폭발하듯, 권태로운 삶에서 탈출하기 위해 엄청난 경비를 쓰며 여행을 하고 서로 차츰 가까워진다. 하지만 길우는 죽음으로써 자신의 본래 삶으로 돌아가고 성임도 여전히 똑같은 일상으로 되돌아간다.  (박민)  매일 매일 똑같은 일상에 지쳐 무의미한 삶에서 탈출하고 싶어하는 서성임(이혜영)은 29세의 여자이다. 그녀는 어느 날 고독한 26살의 신길우(최민수)를 만나고 출처를 알 수 없는 돈을 쓰며 여행을 시작한다.  두 사람은 응어리진 분노를 폭발하듯, 권태로운 삶에서 탈출하기 위해 엄청난 경비를 쓰며 여행을 하고 서로 차츰 가까워진다. 하지만 길우는 죽음으로써 자신의 본래 삶으로 돌아가고 성임도 여전히 똑같은 일상으로 되돌아간다.  (박민)",0.6,,[],"[{'iso_3166_1': 'KR', 'name': 'South Korea'}]",1991-04-05,0.0,95.0,"[{'english_name': 'Korean', 'iso_639_1': 'ko', 'name': '한국어/조선말'}]",Released,,겨울꿈은 날지 않는다,False,0.0,0.0,,,
4,True,,,0.0,[],,350004.0,,ko,꿈,"때는 통일신라의 전성기. 조신은 십 년째 수행하고 있는 스님이다. 천성이 착하고 순하기만 한 그이지만 어느 날 나들이 나온 그 마을 태수의 딸 달례의 아름다운 자태를 보고 난 후 끓어오르는 애욕을 견디지 못하고 그녀를 겁간해버리고 만다. 그러나 달례는 이미 화랑 모례아손과 정혼한 몸, 죄인이 된 조신과 어찌할 수 없이 그를 따라 나서는 달례. 모례의 집요한 추적에 어느 한 마을에서도 정착해 살 수 없는 그들은 화전민 생활을 하던 중 아들을 잃고 결국 달례는 창녀, 조신은 아편중독의 폐인으로까지 전락하고 만다. 한편 자신이 문둥병에 걸렸음을 안 달례는 환각상태에서 헤어나지 못하고 있는 조신을 뒤로 한 채 하나 남은 딸 달보고를 데리고 떠나가 버린다. 수 십년 후, 걸인이 되어 떠돌아다니던 조신은 달례가 이미 죽었고 딸은 여승이 되었다는 소식을 듣는다. 바닷가에 초가집을 차려놓고 달례의 목상을 깎으며 속죄의 나날을 보내는 조신. 이런 그에게 칼을 찬 모례가 찾아오지만 세월의 흐름속에 용서만이 구원의 길이었다. 다시 절을 찾아온 백발의 조신은 불당앞에 쓰러진다. 그러나 이것은 한바탕의 꿈이었다.",0.6,,[],[],1990-09-29,0.0,,[],Released,,꿈,False,0.0,0.0,,,
5,False,,"{'id': 786157, 'name': 'Bahay ni Lola Collection', 'poster_path': None, 'backdrop_path': None}",0.0,"[{'id': 35, 'name': '코미디'}, {'id': 27, 'name': '공포'}]",,350005.0,tt0309331,en,Bahay ni Lola,,1.241,/e2yw4VAfRNSMnG8pWInbOFsmtyU.jpg,"[{'id': 8238, 'logo_path': '/3f3SS3sep9V3Nf7RAxNd5UUEw1E.png', 'name': 'Regal Entertainment', 'origin_country': 'PH'}]","[{'iso_3166_1': 'PH', 'name': 'Philippines'}]",2001-12-25,0.0,0.0,"[{'english_name': 'Tagalog', 'iso_639_1': 'tl', 'name': ''}]",Released,,Bahay ni Lola,False,4.0,1.0,,,
6,True,,,0.0,[],http://movie.daum.net/moviedetail/moviedetailMain.do?movieId=740,350006.0,,ko,이조 여인숙명사 청상계,"조진사의 젊은 아내 박소사는 타고난 업보로 항상 불안한 나날을 보낸다. 어느날 그녀는 욕정을 참지 못하여 불륜을 저지르고, 권세있는 아버지 박대감 때문에 시댁 어른들이 사실을 묵인해 거처만 팽나무골로 옮겨진다. 그 곳에서 방물장수 당골네와 가까워진 박소사는 다른 3명의 여인과 함께 청상계를 조직하여 쾌락의 시간을 보낸다. 하지만 아내의 행동을 수상히 여긴 조진사가 그녀를 미행하여 불륜의 현장을 목격한다. 분노한 조진사는 칼을 휘두르다가 실수로 자신의 칼에 찔려 죽고만다.  이 사건으로 청상계가 발각되고 다른 여인들은 망나니에게 처형당하거나 강물에 투신한다. 이번에도 박소사는 아버지의 힘으로 사건을 무마시키지만 고향으로 돌아오는 길에 가마 안에서 자결한다.  조진사의 젊은 아내 박소사는 타고난 업보로 항상 불안한 나날을 보낸다. 어느날 그녀는 욕정을 참지 못하여 불륜을 저지르고, 권세있는 아버지 박대감 때문에 시댁 어른들이 사실을 묵인해 거처만 팽나무골로 옮겨진다. 그 곳에서 방물장수 당골네와 가까워진 박소사는 다른 3명의 여인과 함께 청상계를 조직하여 쾌락의 시간을 보낸다. 하지만 아내의 행동을 수상히 여긴 조진사가 그녀를 미행하여 불륜의 현장을 목격한다. 분노한 조진사는 칼을 휘두르다가 실수로 자신의 칼에 찔려 죽고만다.  이 사건으로 청상계가 발각되고 다른 여인들은 망나니에게 처형당하거나 강물에 투신한다. 이번에도 박소사는 아버지의 힘으로 사건을 무마시키지만 고향으로 돌아오는 길에 가마 안에서 자결한다.",0.6,,[],[],1991-08-31,0.0,,[],Released,,이조 여인숙명사 청상계,False,0.0,0.0,,,
7,True,,,0.0,[],http://movie.daum.net/moviedetail/moviedetailMain.do?movieId=741,350007.0,,ko,영웅필살,"오회장의 장례식이 끝난 후, 제로는 생전에 오회장의 부탁으로 정민을 돌본다. 지사장과 필립 강은 제로의 정체를 알기 위해 치열한 싸움을 벌이지만 자신들의 비밀만 누설시킨다. 제로는 마리아 김의 미인계에 빠진 정민을 설득하지만 정민은 마리아 김에게 결혼을 약속하고 거액의 돈을 빌려준다. 번번이 정보가 누설되는 것을 수상히 여긴 필립강 은 제로의 정보원 경희를 찾아 살해하고 이에 제로는 필립 강의 아지트로 처들어간다.  과거에 영호에게 도움을 받은 제로는 그에게 우정을 느끼고 있었지만 제로를 구하는 척하고 들어온 지사장과 영호가 다른 마약 조직임을 알고 분노을 터트린다. 제로는 필립 강과 지사장 영호등을 모두 처치하고 그제서야 정민은 잘못을 뉘우친다.  (박민)  오회장의 장례식이 끝난 후, 제로는 생전에 오회장의 부탁으로 정민을 돌본다. 지사장과 필립 강은 제로의 정체를 알기 위해 치열한 싸움을 벌이지만 자신들의 비밀만 누설시킨다. 제로는 마리아 김의 미인계에 빠진 정민을 설득하지만 정민은 마리아 김에게 결혼을 약속하고 거액의 돈을 빌려준다. 번번이 정보가 누설되는 것을 수상히 여긴 필립강 은 제로의 정보원 경희를 찾아 살해하고 이에 제로는 필립 강의 아지트로 처들어간다.  과거에 영호에게 도움을 받은 제로는 그에게 우정을 느끼고 있었지만 제로를 구하는 척하고 들어온 지사장과 영호가 다른 마약 조직임을 알고 분노을 터트린다. 제로는 필립 강과 지사장 영호등을 모두 처치하고 그제서야 정민은 잘못을 뉘우친다.  (박민)",0.6,,[],[],,0.0,,[],Released,,영웅필살,False,0.0,0.0,,,
8,True,,,0.0,[],http://movie.daum.net/moviedetail/moviedetailMain.do?movieId=742,350008.0,,ko,미녀사냥,홀어머니인 한여사의 극진한 보살핌 속에 여대생 연희는 행복만을 느끼며 살아간다. 그러나 애인 동수와 친구들과 함께 한 산행에서 사소한 말다툼으로 혼자 하산하면서 그녀의 불행이 시작된다. 별명이 맥가이버인 범죄조직 행동대원 영동박 일당의 사냥 목표가 된 것.  연희는 일행에게 잡혀 아지트에서 폭행을 당하고 사창가로 팔려간다. 연희가 실종된 것을 알고 집에서는 난리가 나지만 연희는 사창가에서 인생을 체념해 간다.  (박민)  홀어머니인 한여사의 극진한 보살핌 속에 여대생 연희는 행복만을 느끼며 살아간다. 그러나 애인 동수와 친구들과 함께 한 산행에서 사소한 말다툼으로 혼자 하산하면서 그녀의 불행이 시작된다. 별명이 맥가이버인 범죄조직 행동대원 영동박 일당의 사냥 목표가 된 것.  연희는 일행에게 잡혀 아지트에서 폭행을 당하고 사창가로 팔려간다. 연희가 실종된 것을 알고 집에서는 난리가 나지만 연희는 사창가에서 인생을 체념해 간다.  (박민),0.6,,[],[],1991-02-14,0.0,,[],Released,,미녀사냥,False,0.0,0.0,,,
9,False,,,0.0,"[{'id': 18, 'name': '드라마'}, {'id': 10749, 'name': '로맨스'}]",,350009.0,,ko,난 깜짝 놀랄 짓을 할거야,"재능있는 CF감독 김인은 영화감독이 꿈이다. 그리고 소설가 백장미의 꿈은 연극, 영화, 음악, 미술, 문학 등 문화, 예술 전반의 일을 하는 젊은이들을 위해 깜짝문화센터를 세우는 것이다. 두 사람은 의기투합해 장미를 주인공으로 그녀의 베스트셀러 소설 '깜짝동네 아이들'를 영화화하기로 한다. 영욱과 절구가 가세하여 영화촬영이 시작되는 가운데 김인과 영욱은 동시에 장미를 좋아하지만 이들은 서로의 갈등을 극복하고 우정과 사랑을 계속 한다.  한편 부동산 투기로 부자가된 영욱의 아버지가 뇌졸증으로 쓰러지고 그는 자신의 허망한 인생을 돌아보며 요지의 땅을 문화센터 기금으로 내놓는다. 그러나 그 땅을 노리고 있던 암흑가의 보스가 영욱의 아버지를 납치하자 김인과 절구는 구출작전을 펴고 우여곡절 끝에 아버지를 구한다.",0.6,,[],"[{'iso_3166_1': 'KR', 'name': 'South Korea'}]",1990-09-29,0.0,95.0,"[{'english_name': 'Korean', 'iso_639_1': 'ko', 'name': '한국어/조선말'}]",Released,,난 깜짝 놀랄 짓을 할거야,False,0.0,0.0,,,
