,adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,success,status_code,status_message
0,False,/snZCW8qyOmH2jYwCR6DRrm64Kwf.jpg,,17500000.0,"[{'id': 18, 'name': '드라마'}, {'id': 36, 'name': '역사'}]",,660000.0,tt10505316,fr,Illusions perdues,,8.982,/wpnN9iRsVmkMe939G62oU3hlnip.jpg,"[{'id': 77552, 'logo_path': None, 'name': 'Curiosa Films', 'origin_country': 'FR'}, {'id': 591, 'logo_path': '/q5I5RDwMEiqoNmfaJgd2LraEOJY.png', 'name': 'France 3 Cinéma', 'origin_country': 'FR'}, {'id': 75242, 'logo_path': '/pviLhXu8yVavzS2Z1pthpv9Z4w5.png', 'name': 'Pictanovo', 'origin_country': 'FR'}, {'id': 19037, 'logo_path': '/tceh2aAORA5JxIZSLQ1GkzTBZDL.png', 'name': 'uMedia', 'origin_country': 'BE'}, {'id': 104, 'logo_path': '/9aotxauvc9685tq9pTcRJszuT06.png', 'name': 'Canal+', 'origin_country': 'FR'}, {'id': 7131, 'logo_path': '/eLvjHPYZ12GR58lrDgg6MXZp2a3.png', 'name': 'France Télévisions', 'origin_country': 'FR'}, {'id': 10611, 'logo_path': '/zQ4fGaEnNkWfSzyygXRcUZwPmDG.png', 'name': 'Ciné+', 'origin_country': 'FR'}, {'id': 310, 'logo_path': '/4Gp5A4YdjPBfsHT47ngHMaXWmb9.png', 'name': 'CNC', 'origin_country': 'FR'}, {'id': 15433, 'logo_path': '/9nnaDAbuHwbikxAV1t1BC2Z60GC.png', 'name': 'Orange Studio', 'origin_country': 'FR'}, {'id': 9, 'logo_path': '/nda3dTUYdDrJ6rZqBpYvY865aDv.png', 'name': 'Gaumont', 'origin_country': 'FR'}, {'id': 117048, 'logo_path': None, 'name': 'Gabriel Inc.', 'origin_country': ''}, {'id': 22127, 'logo_path': '/lgkXXc4hyHH6WqVMJVUFrhFIjm5.png', 'name': 'uFund', 'origin_country': 'BE'}, {'id': 78938, 'logo_path': None, 'name': 'Région Hauts-de-France', 'origin_country': 'FR'}]","[{'iso_3166_1': 'BE', 'name': 'Belgium'}, {'iso_3166_1': 'FR', 'name': 'France'}]",2021-10-20,0.0,149.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Illusions perdues,False,7.5,92.0,,,
1,False,/t3vYOq09cLngAedVKn3Bbo6WMlR.jpg,,0.0,"[{'id': 27, 'name': '공포'}]",http://davidverbeek.com/,660001.0,tt10639214,en,Dead & Beautiful,,9.443,/ra8ig6j5zwfJiTDCrhtSqxjPRYM.jpg,"[{'id': 2345, 'logo_path': '/nozBgqHmM9A22IHkghTnLiUrM7Q.png', 'name': 'Lemming Film', 'origin_country': 'NL'}, {'id': 74860, 'logo_path': '/tyFziA12tafTrEncGLpP0kI5UrL.png', 'name': 'House on Fire', 'origin_country': 'FR'}]","[{'iso_3166_1': 'NL', 'name': 'Netherlands'}, {'iso_3166_1': 'TW', 'name': 'Taiwan'}]",2021-12-03,0.0,98.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Mandarin', 'iso_639_1': 'zh', 'name': '普通话'}]",Released,,Dead & Beautiful,False,0.0,0.0,,,
2,False,/eOfPzQGhH6lbuxtvWPzulrt93er.jpg,,0.0,"[{'id': 18, 'name': '드라마'}]",,660002.0,tt10415576,cn,第一爐香,"1920년대 홍콩. 전쟁의 소문을 피해 홍콩으로 왔던 웨이롱의 가족들은 다시 상해로 떠나고, 홍콩에 홀로 남아서라도 학업을 계속 하고 싶었던 웨이롱은 아버지와 의절한 부자 고모 리앙을 찾아간다. 홍콩 사교계의 여왕으로 살면서 화려한 남성편력을 자랑하는 리앙은 순진하고 세상 모르는 웨이롱을 받아들여 그의 삶을 지배하고자 한다. 웨이롱은 리앙의 애인 중 하나인 바람둥이 조지를 만나면서 주체할 수 없는 감정의 소용돌이에 휘말리게 되고, 이들을 둘러싼 여러 겹의 갈등은 걷잡을 수 없이 커져만 간다. 정치적 격랑과 전쟁의 기운이 감도는 1920년대 홍콩과 상해라는 공간을 배경으로 삼아, 이 영화는 삶도 사랑도, 자신의 의지대로 할 수 없는 무력한 시대와 젊음의 아픔을 섬세하게 그려낸다.",2.2,/3MULtFjKHmRewTxlCbYbEHp4Sha.jpg,"[{'id': 69484, 'logo_path': '/2xtmvbEse87LM7OJXVksv7DToZx.png', 'name': 'Alibaba Pictures Group', 'origin_country': 'CN'}, {'id': 136862, 'logo_path': '/jE1WsBZUPcfO0Cdt8YULwjsat8M.png', 'name': 'Hehe Pictures', 'origin_country': 'CN'}]","[{'iso_3166_1': 'CN', 'name': 'China'}]",2021-10-22,0.0,144.0,"[{'english_name': 'Mandarin', 'iso_639_1': 'zh', 'name': '普通话'}]",Released,,사랑 뒤의 사랑,False,0.0,0.0,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,False,34.0,The resource you requested could not be found.
4,False,/2PtzAyVqkQXuqXkdWyV4edrEdP0.jpg,,0.0,"[{'id': 18, 'name': '드라마'}, {'id': 36, 'name': '역사'}]",,660004.0,tt10307922,fr,Des hommes,,2.401,/rDVEiHmQi5D3pS0WCTl5JihNIc7.jpg,"[{'id': 72670, 'logo_path': None, 'name': 'Synecdoche', 'origin_country': ''}, {'id': 11773, 'logo_path': '/8fCjsqh43LbPV6pm3SfR5Jx64GU.png', 'name': 'Artémis Productions', 'origin_country': 'BE'}]","[{'iso_3166_1': 'BE', 'name': 'Belgium'}, {'iso_3166_1': 'FR', 'name': 'France'}]",2020-08-31,0.0,100.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Des hommes,False,6.1,25.0,,,
5,False,/8cedGfPtqL1nOcHz5roDEvXM0dZ.jpg,,0.0,"[{'id': 18, 'name': '드라마'}]",,660005.0,tt11530778,fr,Suzanna Andler,,2.016,/9Aca7ivzsTENNQ3TyXh7KiQnhbV.jpg,"[{'id': 1249, 'logo_path': None, 'name': 'Les Films du Lendemain', 'origin_country': 'FR'}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",2021-06-02,0.0,91.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Suzanna Andler,False,5.8,2.0,,,
6,False,/nFfXSe79XsJXkkcXZxcQDwbkBm8.jpg,,0.0,"[{'id': 80, 'name': '범죄'}, {'id': 18, 'name': '드라마'}, {'id': 10749, 'name': '로맨스'}]",https://www.netflix.com/title/81381634,660006.0,tt10307724,fr,Madame Claude,60년대 파리. 유명 인사들을 상대로 고급 매춘조직을 운영하는 마담 클로드. 우아한 이미지로 포장된 그녀의 제국은 상류층뿐 아니라 지하 세계까지 뻗어있다. 영원히 번성할 것 같았던 제국은 그러나 한 여성의 등장으로 흔들리기 시작한다.,15.151,/t4s01WWmVamHkSSZ8QiZuLDby6Z.jpg,"[{'id': 10611, 'logo_path': '/zQ4fGaEnNkWfSzyygXRcUZwPmDG.png', 'name': 'Ciné+', 'origin_country': 'FR'}, {'id': 125592, 'logo_path': None, 'name': 'La Région Île-de-France', 'origin_country': 'FR'}, {'id': 94916, 'logo_path': None, 'name': 'Les Compagnons du Cinéma', 'origin_country': ''}, {'id': 151985, 'logo_path': None, 'name': 'TNG7 Production', 'origin_country': ''}, {'id': 856, 'logo_path': '/3tfzS2CrX6Ntbu927XzHXEPDA6y.png', 'name': 'Wild Bunch', 'origin_country': 'FR'}, {'id': 96790, 'logo_path': None, 'name': 'Dum Dum Films', 'origin_country': ''}, {'id': 309, 'logo_path': '/eVdJe4ha50lW1Eop1tq93TMh1XW.png', 'name': 'Angoa-Agicoa', 'origin_country': 'FR'}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",2021-04-02,0.0,112.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,,마담 클로드,False,5.8,146.0,,,
7,,,,,,,,,,,,,,,,,,,,,,,,,,False,34.0,The resource you requested could not be found.
8,True,,,0.0,[],,660008.0,tt1047446,en,Big Natural Breasts 9,,0.6,/9rpsrgHrJkvMwjcFRB5mwmv8wUR.jpg,"[{'id': 6122, 'logo_path': '/z8mLqPJLnGl7Ebzw1i43cfYDLqt.png', 'name': 'New Sensations', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2007-06-11,0.0,141.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Big Natural Breasts 9,False,0.0,0.0,,,
9,False,/mgfFOcPfaGiGvCGCoOTtHMviadK.jpg,,0.0,"[{'id': 18, 'name': '드라마'}]",,660009.0,tt3966996,en,Flamenco Movie,,0.6,/bxVm4cc9fm3T1txJCzfnMEafbiU.jpg,"[{'id': 127145, 'logo_path': None, 'name': 'Gloryous Productions', 'origin_country': ''}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2015-01-11,0.0,12.0,[],Released,,Flamenco Movie,False,0.0,0.0,,,
