,adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,success,status_code,status_message
0,False,,,0.0,"[{'id': 10749, 'name': '로맨스'}, {'id': 18, 'name': '드라마'}]",,790000.0,tt4952766,pa,Nooran,,0.6,,"[{'id': 97755, 'logo_path': None, 'name': 'Eveready Pictures', 'origin_country': 'PK'}]","[{'iso_3166_1': 'PK', 'name': 'Pakistan'}]",1957-05-30,0.0,134.0,[],Released,,Nooran,False,0.0,0.0,,,
1,,,,,,,,,,,,,,,,,,,,,,,,,,False,34.0,The resource you requested could not be found.
2,False,,,0.0,[],,790002.0,tt10413892,fr,Les Méduses,,0.6,,[],"[{'iso_3166_1': 'FR', 'name': 'France'}]",2019-11-01,0.0,15.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Les Méduses,False,0.0,0.0,,,
3,False,,,0.0,"[{'id': 99, 'name': '다큐멘터리'}]",,790003.0,tt13856192,en,Absolutely No Spitting,,0.9,,[],[],2021-01-22,0.0,11.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Absolutely No Spitting,False,0.0,0.0,,,
4,False,,,0.0,"[{'id': 99, 'name': '다큐멘터리'}]",,790004.0,,ar,The Treacherous Aegean Sea,,0.6,/lSM6lnCCHu9rNJ6SsX94SyQzNvY.jpg,"[{'id': 148046, 'logo_path': None, 'name': 'Al Mayadeen Media Network', 'origin_country': ''}]","[{'iso_3166_1': 'LB', 'name': 'Lebanon'}]",2016-01-01,0.0,0.0,"[{'english_name': 'Arabic', 'iso_639_1': 'ar', 'name': 'العربية'}]",Released,,The Treacherous Aegean Sea,False,0.0,0.0,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,False,34.0,The resource you requested could not be found.
6,,,,,,,,,,,,,,,,,,,,,,,,,,False,34.0,The resource you requested could not be found.
7,,,,,,,,,,,,,,,,,,,,,,,,,,False,34.0,The resource you requested could not be found.
8,False,/nuRn3zxHDv93ADFIHjNtebAdGvK.jpg,,0.0,"[{'id': 99, 'name': '다큐멘터리'}, {'id': 10770, 'name': 'TV 영화'}]",,790008.0,tt6458628,fr,"Marine le Pen, la dernière marche ?",,0.6,/6izgSQghSeXWsg3QvtqnOlkH04Q.jpg,"[{'id': 32644, 'logo_path': '/A1Gn9NgWOdA6IaJ0GzUJYfGiNPO.png', 'name': 'Program33', 'origin_country': 'FR'}, {'id': 22642, 'logo_path': '/gqFSMOsv68FkYalHrKbUvq3pGwh.png', 'name': 'Ina', 'origin_country': 'FR'}, {'id': 7131, 'logo_path': '/eLvjHPYZ12GR58lrDgg6MXZp2a3.png', 'name': 'France Télévisions', 'origin_country': 'FR'}, {'id': 13668, 'logo_path': '/azhapBvZ8g1UWyyQQhhcRR9bM9x.png', 'name': 'RTS', 'origin_country': 'CH'}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",2017-01-16,0.0,0.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,,"Marine le Pen, la dernière marche ?",False,8.0,1.0,,,
9,False,,,0.0,"[{'id': 18, 'name': '드라마'}]",,790009.0,,ru,Пограничное состояние,,0.6,/7sk9YFKe3ABPuC6TULHwYKJJD3R.jpg,[],"[{'iso_3166_1': 'GE', 'name': 'Georgia'}, {'iso_3166_1': 'KZ', 'name': 'Kazakhstan'}, {'iso_3166_1': 'LV', 'name': 'Latvia'}, {'iso_3166_1': 'RU', 'name': 'Russia'}, {'iso_3166_1': 'UA', 'name': 'Ukraine'}]",2020-11-16,0.0,47.0,"[{'english_name': 'Russian', 'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,,Пограничное состояние,False,0.0,0.0,,,
10,False,,,0.0,[],,790010.0,,es,Cholo soy,,0.6,/lqX6OuVZETFOQG8G45uYJTA3tJC.jpg,[],[],1992-01-25,0.0,0.0,"[{'english_name': 'Quechua', 'iso_639_1': 'qu', 'name': ''}]",Released,,Cholo soy,False,0.0,0.0,,,
11,False,,,0.0,"[{'id': 99, 'name': '다큐멘터리'}]",,790011.0,tt11417968,en,Deauville et le rêve américain,,0.6,/9LS6kSzQAWSYw6DCiILTfqd8J8M.jpg,"[{'id': 148060, 'logo_path': None, 'name': 'Les Films de la Plage', 'origin_country': ''}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",2020-09-05,0.0,75.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Deauville et le rêve américain,False,0.0,0.0,,,
12,,,,,,,,,,,,,,,,,,,,,,,,,,False,34.0,The resource you requested could not be found.
13,False,,,0.0,"[{'id': 99, 'name': '다큐멘터리'}]",,790013.0,,ar,Emwas… Restoring Memories,,0.6,/kNxVzS1dnrFcfxBIY5GcOGNhIhw.jpg,"[{'id': 148062, 'logo_path': None, 'name': 'Collage Productions', 'origin_country': ''}]",[],2016-01-01,0.0,0.0,"[{'english_name': 'Arabic', 'iso_639_1': 'ar', 'name': 'العربية'}]",Released,,Emwas… Restoring Memories,False,0.0,0.0,,,
14,,,,,,,,,,,,,,,,,,,,,,,,,,False,34.0,The resource you requested could not be found.
15,False,,,0.0,"[{'id': 35, 'name': '코미디'}]",,790015.0,tt0044869,es,Maldición gitana,,0.6,/sAM1U701XFkNSTlauIueHynRckW.jpg,"[{'id': 9185, 'logo_path': None, 'name': 'Producciones Benito Perojo', 'origin_country': 'ES'}, {'id': 8051, 'logo_path': None, 'name': 'Cesáreo González', 'origin_country': 'ES'}]","[{'iso_3166_1': 'ES', 'name': 'Spain'}]",1953-10-13,0.0,0.0,"[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,,Maldición gitana,False,0.0,0.0,,,
