,adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,success,status_code,status_message
0,False,,,0.0,"[{'id': 99, 'name': '다큐멘터리'}]",https://www.ajoyfulmind.com/wandering,810000.0,,en,Wandering...But Not Lost,,0.6,/Ak2UkRNjHKFh5uSkE54NSisCj9j.jpg,[],[],,0.0,89.0,[],Released,,Wandering...But Not Lost,False,0.0,0.0,,,
1,False,,,0.0,"[{'id': 18, 'name': '드라마'}]",,810001.0,tt12677602,cs,Anatomie českého odpoledne,,1.4,/plSgXOsKmd07Qo1wAYmVHyneVEI.jpg,"[{'id': 32930, 'logo_path': '/pk1mLuYxSmTWX0BdgzbHdUvRI5u.png', 'name': 'FAMU', 'origin_country': 'CZ'}, {'id': 151560, 'logo_path': None, 'name': 'Breathless Films', 'origin_country': 'CZ'}]","[{'iso_3166_1': 'CZ', 'name': 'Czech Republic'}]",2021-06-17,0.0,0.0,"[{'english_name': 'Czech', 'iso_639_1': 'cs', 'name': 'Český'}]",Released,,Anatomie českého odpoledne,False,6.0,2.0,,,
2,False,,,0.0,"[{'id': 99, 'name': '다큐멘터리'}]",,810002.0,,lv,Projekts: Pārcelšanās,,0.6,/tw75VmnS0lXjfdQK5SSZ0myjZv6.jpg,"[{'id': 118793, 'logo_path': '/AckxUfY5wGZjKNnbiWDKubqxX8t.png', 'name': 'Latvijas Televizija', 'origin_country': 'LV'}, {'id': 127617, 'logo_path': None, 'name': 'Woodpecker Pictures', 'origin_country': 'LV'}]","[{'iso_3166_1': 'LV', 'name': 'Latvia'}]",2018-11-11,0.0,26.0,[],Released,,Projekts: Pārcelšanās,False,0.0,0.0,,,
3,False,/hG6cu9lbQr38JRL47K6Yqw4mJBG.jpg,,0.0,"[{'id': 27, 'name': '공포'}, {'id': 9648, 'name': '미스터리'}, {'id': 53, 'name': '스릴러'}]",https://www.temporarydistortion.com/,810003.0,,en,Americana Kamikaze,,0.6,/ujUUU5KGgHFGxGJ7sfwBf0tzKex.jpg,"[{'id': 17182, 'logo_path': None, 'name': 'Temporary Distortion', 'origin_country': ''}, {'id': 151461, 'logo_path': None, 'name': 'Performance Space 122', 'origin_country': ''}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2009-11-13,0.0,65.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Americana Kamikaze,True,0.0,0.0,,,
4,True,,,0.0,[],,810004.0,,en,Deep Inside Ashlyn Gere,,0.6,/wP51cJgTkhYgFYHVh2FK8x22YXs.jpg,"[{'id': 5097, 'logo_path': '/cjK2zkmtR2DxHcwqRCXr5SpsLSa.png', 'name': 'VCA Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2003-02-27,0.0,105.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Deep Inside Ashlyn Gere,True,0.0,0.0,,,
5,True,/5buzY2pQVrsMLWjp5aO2dUL6W5c.jpg,,0.0,[],,810005.0,,en,Naughty Office 75,,0.995,/i0rdiTAvaf9o5526r3Wogrrq4DP.jpg,"[{'id': 6316, 'logo_path': '/5ZbxuiVfz8g5gBNrrmXLfuCapP9.png', 'name': 'Naughty America', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2021-02-19,0.0,148.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Naughty Office 75,False,0.0,0.0,,,
6,False,,,0.0,"[{'id': 99, 'name': '다큐멘터리'}, {'id': 10770, 'name': 'TV 영화'}]",,810006.0,,fr,Le goût des plantes,,0.6,/gPF707rYHyblMUhSjvpUxTW882j.jpg,"[{'id': 129413, 'logo_path': None, 'name': 'Y.N Productions - La Cuisine aux images', 'origin_country': 'FR'}, {'id': 151394, 'logo_path': None, 'name': 'MB Live TV', 'origin_country': ''}, {'id': 141892, 'logo_path': None, 'name': 'ERP', 'origin_country': ''}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",2018-05-18,0.0,52.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Le goût des plantes,False,0.0,0.0,,,
7,False,,,0.0,[],,810007.0,tt3813020,en,Perfect Day for Fun!,,0.6,,[],[],,0.0,2.0,[],Released,,Perfect Day for Fun!,False,0.0,0.0,,,
8,False,,,0.0,"[{'id': 99, 'name': '다큐멘터리'}]",https://www.youtube.com/watch?v=visOwngzG8c&ab_channel=Prolekult,810008.0,,en,The Soul of America,,0.6,/8VSw0rHde9PN1LjQS7qaCQl55Qb.jpg,[],[],2021-02-12,0.0,18.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,The Soul of America,False,0.0,0.0,,,
9,False,,,0.0,"[{'id': 35, 'name': '코미디'}]",https://www.allsortsmovie.com/,810009.0,tt9043484,en,All Sorts,,0.719,/gjx6Oqqz0HRFcDjUuglXQqCgSY.jpg,"[{'id': 151716, 'logo_path': None, 'name': 'Vibrant Penguin', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2021-04-09,0.0,90.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,All Sorts,False,0.0,0.0,,,
10,,,,,,,,,,,,,,,,,,,,,,,,,,False,34.0,The resource you requested could not be found.
11,False,,,0.0,[],,810011.0,tt9866204,en,All Those Small Things,,0.719,/kp9I7RRbew9GhajvbrBjDDDkIy.jpg,"[{'id': 151726, 'logo_path': None, 'name': 'Rebel Kat Productions', 'origin_country': ''}, {'id': 151727, 'logo_path': None, 'name': 'Chi Rho Films', 'origin_country': ''}, {'id': 151728, 'logo_path': None, 'name': 'North by Northwest', 'origin_country': ''}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2021-04-09,0.0,107.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,All Those Small Things,False,0.0,0.0,,,
12,False,,,0.0,"[{'id': 99, 'name': '다큐멘터리'}]",,810012.0,,lv,Brīnumu mednieki. Zilaiskalns,,0.6,/k9VPTb9TolNQoPvI1UR6mIuD1Uh.jpg,"[{'id': 63198, 'logo_path': '/8rUh3lVPfF2mdfJU0a9BoHvvBUW.png', 'name': 'Rija Films', 'origin_country': 'LV'}, {'id': 118793, 'logo_path': '/AckxUfY5wGZjKNnbiWDKubqxX8t.png', 'name': 'Latvijas Televizija', 'origin_country': 'LV'}]","[{'iso_3166_1': 'LV', 'name': 'Latvia'}]",2018-11-11,0.0,26.0,[],Released,,Brīnumu mednieki. Zilaiskalns,False,0.0,0.0,,,
13,,,,,,,,,,,,,,,,,,,,,,,,,,False,34.0,The resource you requested could not be found.
14,,,,,,,,,,,,,,,,,,,,,,,,,,False,34.0,The resource you requested could not be found.
15,False,/zT2rpAsZSLiFUdMvz7pauRjnZWk.jpg,,0.0,"[{'id': 18, 'name': '드라마'}]",,810015.0,tt9038678,en,East of the Mountains,,6.014,/xvBniPQeceWQrYyimyNuPjQEbay.jpg,"[{'id': 149327, 'logo_path': None, 'name': 'Quiver Distribution', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2021-09-24,0.0,93.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,이스트 오브 더 마운틴스,False,5.2,6.0,,,
16,False,,,0.0,"[{'id': 99, 'name': '다큐멘터리'}, {'id': 18, 'name': '드라마'}]",,810016.0,,es,La cumbre es el camino,,0.6,/eSJtgXw4FARofj1IaVY7iRcv7cU.jpg,[],[],2021-03-23,0.0,55.0,"[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,,La cumbre es el camino,False,0.0,0.0,,,
17,True,/pxLhbAvaqdf5lNdShTHdPRdYbdG.jpg,,0.0,"[{'id': 10749, 'name': '로맨스'}]",,810017.0,,en,Women Seeking Women 179,,0.6,/86h56NI9BitV7VpbwLOg3ROveVf.jpg,"[{'id': 6978, 'logo_path': '/ySmCvcaG2jqPO98ZLQlmQE4U2N0.png', 'name': 'Girlfriends Films', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2021-02-08,0.0,193.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Women Seeking Women 179,False,0.0,0.0,,,
18,False,,,0.0,"[{'id': 27, 'name': '공포'}, {'id': 35, 'name': '코미디'}]",,810018.0,,en,"The Vampire, Vincent",,0.6,/5zkIsVMJxrUcHcPWzTYxYnBw5i3.jpg,[],[],2020-10-31,0.0,9.0,[],Released,,"The Vampire, Vincent",False,0.0,0.0,,,
19,False,/svv6cQsEYgO6Qd7pXmmsPCO5ugP.jpg,,0.0,"[{'id': 14, 'name': '판타지'}]",,810019.0,tt9893266,en,These Streets We Haunt,,0.98,/c5N9U6c3w3weVswDy9DlS1fvUiZ.jpg,[],[],2021-03-23,0.0,115.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,These Streets We Haunt,False,0.0,0.0,,,
20,False,,,0.0,"[{'id': 18, 'name': '드라마'}]",,810020.0,tt11319188,zh,期末考,,1.618,/tlXyOiGDOmaWBWNSoYbi6HR7ULD.jpg,"[{'id': 151723, 'logo_path': None, 'name': 'A Thousand Tree Films', 'origin_country': ''}]","[{'iso_3166_1': 'TW', 'name': 'Taiwan'}]",2021-08-20,0.0,103.0,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}, {'english_name': 'Mandarin', 'iso_639_1': 'zh', 'name': '普通话'}]",Released,,期末考,False,0.0,0.0,,,
21,False,/uJtjlzQMoTcl5d7XxmYODbMh4Tm.jpg,,0.0,[],,810021.0,,en,Cell,,0.6,/7fxfwUtGFZeBG9bYQv8WFee5UXs.jpg,[],[],2021-03-26,0.0,5.0,[],Released,,Cell,False,0.0,0.0,,,
22,,,,,,,,,,,,,,,,,,,,,,,,,,False,34.0,The resource you requested could not be found.
23,False,,,0.0,"[{'id': 99, 'name': '다큐멘터리'}]",,810023.0,,lv,Pārceltuve,,0.6,/zZWDD1aHTxID94OogydaCkyuexG.jpg,"[{'id': 79143, 'logo_path': None, 'name': 'Mistrus Media', 'origin_country': 'LV'}, {'id': 118793, 'logo_path': '/AckxUfY5wGZjKNnbiWDKubqxX8t.png', 'name': 'Latvijas Televizija', 'origin_country': 'LV'}]","[{'iso_3166_1': 'LV', 'name': 'Latvia'}]",2020-11-17,0.0,26.0,[],Released,,Pārceltuve,False,0.0,0.0,,,
24,False,,,0.0,"[{'id': 35, 'name': '코미디'}, {'id': 27, 'name': '공포'}]",,810024.0,tt10498792,en,Too Late,,1.683,/r2TXTVIAYCpGFPIipnmUeJ2UQM8.jpg,[],[],2021-04-08,0.0,0.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Too Late,False,0.0,0.0,,,
25,False,,,0.0,[],,810025.0,tt7667310,en,Civil Rites,,0.6,,[],[],,0.0,25.0,[],Released,,Civil Rites,False,0.0,0.0,,,
26,False,,,0.0,"[{'id': 18, 'name': '드라마'}, {'id': 80, 'name': '범죄'}, {'id': 28, 'name': '액션'}]",http://introversy.com/,810026.0,tt10011002,id,Preman,,0.6,/k40ocFpzNfDnSil2Zdojn9D2ROm.jpg,"[{'id': 151729, 'logo_path': None, 'name': 'Introversy', 'origin_country': ''}]","[{'iso_3166_1': 'ID', 'name': 'Indonesia'}]",2021-04-08,0.0,92.0,"[{'english_name': 'Indonesian', 'iso_639_1': 'id', 'name': 'Bahasa indonesia'}]",Released,,Preman,False,0.0,0.0,,,
27,False,,,20.0,[],,810027.0,,en,Light-Heart,,0.6,/sZrUOPRZcHLrahFsxYyOFvtr0Hh.jpg,[],[],2021-03-25,0.0,10.0,[],Released,,Light-Heart,False,0.0,0.0,,,
28,True,,,0.0,[],,810028.0,,en,John Holmes 2: Tool Time Memories,,0.6,/fcCZt9o8XaSUyEij7Ke1Z0gQTuk.jpg,"[{'id': 100558, 'logo_path': None, 'name': 'Vidco Entertainment', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1985-07-01,0.0,87.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,John Holmes 2: Tool Time Memories,True,0.0,0.0,,,
