,adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,success,status_code,status_message
0,False,,,0.0,[],http://www.taliashealevin.com/eta,600000.0,,en,E T A,,0.6,,[],[],2018-01-24,0.0,5.0,[],Released,,E T A,False,0.0,0.0,,,
1,False,,,0.0,[],,600001.0,tt2750132,de,Claire,,0.6,,[],"[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-04-18,0.0,14.0,"[{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,Claire,False,0.0,0.0,,,
2,,,,,,,,,,,,,,,,,,,,,,,,,,False,34.0,The resource you requested could not be found.
3,,,,,,,,,,,,,,,,,,,,,,,,,,False,34.0,The resource you requested could not be found.
4,,,,,,,,,,,,,,,,,,,,,,,,,,False,34.0,The resource you requested could not be found.
5,,,,,,,,,,,,,,,,,,,,,,,,,,False,34.0,The resource you requested could not be found.
6,True,/y7u1jmda9w97LudlK3dDwBpkcqd.jpg,,0.0,"[{'id': 35, 'name': '코미디'}]",,600006.0,tt0194973,en,Intensive Care,,0.84,/56b9n0XFImsj54cCDurM0muyxe2.jpg,"[{'id': 4967, 'logo_path': None, 'name': 'Taurus Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1974-01-01,0.0,82.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Intensive Care,False,0.0,0.0,,,
7,False,,,0.0,"[{'id': 10402, 'name': '음악'}]",,600007.0,,en,Umphrey’s McGee: Live at Riverside - Halloween Weekend 2013,,0.6,/lgpAnojwBP3juGJkZZH4LmyqBrm.jpg,"[{'id': 57678, 'logo_path': None, 'name': 'Tour Gigs', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-10-29,0.0,,[],Released,,Umphrey’s McGee: Live at Riverside - Halloween Weekend 2013,False,0.0,0.0,,,
8,False,,,1500.0,"[{'id': 27, 'name': '공포'}]",http://www.astrangerconcept.com,600008.0,tt8641178,en,Department 666,,0.6,,"[{'id': 100409, 'logo_path': None, 'name': 'A Stranger Concept Films', 'origin_country': ''}, {'id': 117993, 'logo_path': None, 'name': 'Jesse Knight Films', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2019-09-27,0.0,10.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Department 666,False,0.0,0.0,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,False,34.0,The resource you requested could not be found.
10,False,,,0.0,[],,600010.0,,de,Die Maus 1 - (M)auserlesene Geschichten,,0.6,/aJVzuGNratNKSKIAh2MsP5GqwPP.jpg,[],[],2013-11-08,0.0,0.0,[],Released,,Die Maus 1 - (M)auserlesene Geschichten,False,0.0,0.0,,,
11,False,,,0.0,"[{'id': 10751, 'name': '가족'}]",,600011.0,,de,Die Maus 2 - Träum schön!,,0.6,/m0utsoCMgDaWXRCt1t3x9HdWR5v.jpg,[],[],2013-11-08,0.0,,"[{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,Die Maus 2 - Träum schön!,True,8.0,1.0,,,
12,False,,,0.0,"[{'id': 10402, 'name': '음악'}]",,600012.0,,fr,John Abercrombie Quartet au Skopje Jazz Festival,,0.6,,"[{'id': 25564, 'logo_path': '/hOMyGLs7mSWoDzVkGDYgK0BdVo6.png', 'name': 'Mezzo', 'origin_country': 'FR'}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",2013-10-23,0.0,,[],Released,,John Abercrombie Quartet au Skopje Jazz Festival,False,0.0,0.0,,,
13,,,,,,,,,,,,,,,,,,,,,,,,,,False,34.0,The resource you requested could not be found.
14,False,/r1fKugjLsQp7MuDXSAQj7i97sFg.jpg,,0.0,"[{'id': 99, 'name': '다큐멘터리'}]",,600014.0,tt9169764,en,Iron Fists and Kung Fu Kicks,대중의 가슴을 시원하게 뚫어줬던 이소룡의 주먹 한 방. 그 시작은 어땠을까. 액션 영화로 60년대 홍콩을 사로잡았던 제작사 '쇼 브라더스'부터 지금의 할리우드 블록버스터까지. 길이 남을 영화 속 쿵푸 이야기를 조명한다.,4.157,/3i4KG1wGQysq1QSSGbxHTQ2ycMJ.jpg,"[{'id': 75207, 'logo_path': None, 'name': 'WildBear Entertainment', 'origin_country': 'AU'}, {'id': 10950, 'logo_path': '/6TdE9m9KgV2az7vNI8n95rQiYr3.png', 'name': 'Screen Queensland', 'origin_country': 'AU'}, {'id': 64113, 'logo_path': None, 'name': 'Queensland Government', 'origin_country': ''}, {'id': 154119, 'logo_path': None, 'name': 'Screen Canberra', 'origin_country': ''}, {'id': 118684, 'logo_path': None, 'name': 'The Post Lounge', 'origin_country': ''}, {'id': 78568, 'logo_path': None, 'name': 'Melbourne International Film Festival', 'origin_country': ''}, {'id': 12142, 'logo_path': '/rPnEeMwxjI6rYMGqkWqIWwIJXxi.png', 'name': 'XYZ Films', 'origin_country': 'US'}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}]",2019-08-02,0.0,108.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,쇼 브라더스의 쿵푸 신드롬,False,7.1,25.0,,,
15,False,,,0.0,[],,600015.0,,es,La cruel invención del tiempo,,0.6,/vPKiwrDRDtz6iyhbfSL3xhSIklK.jpg,[],[],,0.0,,[],Released,,La cruel invención del tiempo,False,0.0,0.0,,,
16,False,,,0.0,"[{'id': 99, 'name': '다큐멘터리'}]",http://www.shekinahmedia.se/index.htm,600016.0,,en,Närkontakt med UFO,,0.6,,"[{'id': 117994, 'logo_path': None, 'name': 'Shekinah Media', 'origin_country': ''}]",[],1992-01-01,0.0,97.0,"[{'english_name': 'Swedish', 'iso_639_1': 'sv', 'name': 'svenska'}]",Released,,Närkontakt med UFO,False,10.0,1.0,,,
