,adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,success,status_code,status_message
0,False,,,0.0,[],,510000.0,tt3907362,he,Probation Time,,0.6,/9nPNWj2GxjlWWqqSuK7Mp4CGb2U.jpg,[],[],2014-05-07,0.0,90.0,[],Released,,Probation Time,False,0.0,0.0,,,
1,False,,,0.0,[],,510001.0,tt3705868,en,Proxy,,0.6,/1JMZhrXZU2YGHbu7RQAcHlsck0B.jpg,[],[],2015-04-26,0.0,76.0,[],Released,,Proxy,False,0.0,0.0,,,
2,False,,,0.0,"[{'id': 28, 'name': '액션'}, {'id': 12, 'name': '모험'}]",,510002.0,tt0117831,en,Tangled,,0.6,,"[{'id': 101857, 'logo_path': None, 'name': 'Principal Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1997-01-01,0.0,95.0,[],Released,,Tangled,False,0.0,0.0,,,
3,False,,,0.0,"[{'id': 9648, 'name': '미스터리'}, {'id': 14, 'name': '판타지'}, {'id': 53, 'name': '스릴러'}]",,510003.0,,en,Woman by the Lake,,0.6,,"[{'id': 22213, 'logo_path': '/qx9K6bFWJupwde0xQDwOvXkOaL8.png', 'name': 'TSG Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",,0.0,,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",In Production,,Woman by the Lake,False,0.0,0.0,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,False,34.0,The resource you requested could not be found.
5,False,,,0.0,"[{'id': 99, 'name': '다큐멘터리'}, {'id': 14, 'name': '판타지'}]",,510005.0,tt6332598,tr,Kazarken: En Creusant,,0.767,/2i8ZnV6N4u9JCu4wogwUseY4Pxk.jpg,[],"[{'iso_3166_1': 'BE', 'name': 'Belgium'}, {'iso_3166_1': 'FR', 'name': 'France'}]",2016-11-23,0.0,,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'Turkish', 'iso_639_1': 'tr', 'name': 'Türkçe'}]",Released,,Kazarken: En Creusant,False,5.8,6.0,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,False,34.0,The resource you requested could not be found.
7,False,/A9BbtAs6QwKDcgCUdNPeYlxeKnK.jpg,,0.0,"[{'id': 18, 'name': '드라마'}, {'id': 10751, 'name': '가족'}]",,510007.0,tt8383596,ko,덕구,"어린 손자와 살고 있는 일흔 살 덕구 할배는 자신에게 주어진 시간이 얼마 남지 않음을 알게 된다. 세상에 덩그러니 남겨질 두 아이들을 위해 할배는 자신을 대신할 사람을 찾아주기로 하고, 홀로 먼 길을 떠나 특별한 선물을 준비하는데...",1.197,/l92mJrWETmi0sTgbwNii16FkTmg.jpg,"[{'id': 48320, 'logo_path': None, 'name': 'M-Line Distribution', 'origin_country': 'KR'}, {'id': 91505, 'logo_path': '/6ILCuHFX5QVtXuesPlywHXZIGt1.png', 'name': 'Megabox Plus M', 'origin_country': 'KR'}, {'id': 113202, 'logo_path': None, 'name': 'Doodoong Pictures', 'origin_country': 'KR'}, {'id': 118768, 'logo_path': None, 'name': 'Gom Pictures', 'origin_country': 'KR'}, {'id': 128404, 'logo_path': '/dP3usmr6di1jMPH738rvbxdkmSQ.png', 'name': 'CJ ENM', 'origin_country': 'KR'}]","[{'iso_3166_1': 'KR', 'name': 'South Korea'}]",2018-04-05,2127887.0,91.0,"[{'english_name': 'Korean', 'iso_639_1': 'ko', 'name': '한국어/조선말'}]",Released,“당신에게도 소중한 사람이 있습니까?”,덕구,False,7.8,4.0,,,
8,,,,,,,,,,,,,,,,,,,,,,,,,,False,34.0,The resource you requested could not be found.
9,False,/pVspjbQqmogUZdMQSC1mQjyMb3y.jpg,,0.0,"[{'id': 99, 'name': '다큐멘터리'}]",,510009.0,tt7678546,en,Chef vs. Science: The Ultimate Kitchen Challenge,,0.6,/9EBYZgZ7JaHcFlW4yt9LizTIDD2.jpg,"[{'id': 16630, 'logo_path': '/wpYzen9TZ7mOKwqhaLfq9zmGG2H.png', 'name': 'BBC Four', 'origin_country': 'GB'}]",[],2016-03-23,0.0,90.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Chef vs. Science: The Ultimate Kitchen Challenge,False,0.0,0.0,,,
