,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
10,False,/jgEakFf3tD0v6rjJsKLEpAqEEcE.jpg,"[27, 53]",496212,es,No dormirás,"10년 전 논란의 연극 ≪불면증≫ 이후 사라졌던 무대연출가 ‘알마’. 젊은 여배우 ‘비앙카’는 그녀의 새 연극 주연을 맡아 무대가 될 어느 버려진 정신병원으로 향한다. 그녀는 108시간동안 잠들지 않고 각성 상태가 되어 완벽히 캐릭터에 몰입하라는 ‘알마’의 지시에 따르지만, 깨어있는 시간이 길어질수록 환각과 환청을 경험하고 조금씩 다른 세계로 끌려가는 것을 느낀다. 현실과 악몽 사이에 갇혀 미스터리한 존재에게 쫓기게 된 ‘비앙카’는 이 끔찍한 곳을 탈출할 수 있을까?",8.797,/rdn9DSwik9exvU3B0bfEhQ1nCvp.jpg,2018-01-11,108 : 잠들 수 없는 시간,False,5.4,111
11,False,/gTav1UE2Z8vgm0rMZ5oqVyWxN3l.jpg,"[35, 10751]",486070,it,Benedetta follia,,6.154,/7FWjwmaEcUz9zNlYP5hFOdu5K3s.jpg,2018-01-11,Benedetta follia,False,6.1,345
12,False,/clmYuR1t4TtKcakIOvYIPrjyxDc.jpg,"[28, 53]",399035,en,The Commuter,퇴근길 통근 열차에 오른 보험 판매원. 한 승객이 그에게 접근해 수상한 제안을 한다. '프린’이라는 사람의 가방을 30분 이내에 찾으면 거액을 주겠다는 것. 하지만 제안을 거절하면 가족이 위험에 빠진다. 이 미션의 정체는 무엇인가.,28.293,/cW66JRUUI823oAyZhetukaIgPEa.jpg,2018-01-11,커뮤터,False,6.3,3558
13,False,/iS8eIQlZhKornIzwgPM5Up2AlQe.jpg,[35],496096,es,Una mujer sin filtro,,15.188,/ayBqDoZ6Znvb9gMk2F4syPZr18f.jpg,2018-01-12,Una mujer sin filtro,False,7.7,103
14,False,/q803zZwyhjirjeh6OVVYYpBkUT5.jpg,[28],479040,en,Acts of Violence,"결혼식을 앞두고 있는 ‘로만’(애쉬튼 홈즈)의 약혼자 ‘미아’(멜리사 볼로나)가 납치되는 일이 벌어진다. ‘로만’은 군인 출신인 첫째 형 ‘데클랜’(콜 하우저), 둘째형 ‘브랜든’(숀 애수모어)과 함께 그녀가 있는 곳을 급습하지만 그 과정에서 경찰 ‘에이머리’(브루스 윌리스)에게 붙잡힌다. 그리고 그에게서 더욱 최악의 사실을 듣게 되는 그들.‘미아’를 데려간 놈들이 아주 질나쁜 인신매매 조직이라는 것. 놈들이 FBI와 손잡고 유유히 법망을 피해가는 것에 분노한 형사 ‘에이머리’는 폭력으로 그들을 직접 처단하려는 형제들을 도와 자비 없는 응징을 실행한다.",13.142,/yDKtWehSfUtz6aZSLunPY2LFHbc.jpg,2018-01-12,액츠 오브 바이올런스,False,5.8,311
15,False,/9ojJB7vZR2uDqXdxOzYaADthEBT.jpg,"[53, 28, 16, 878]",471474,en,Batman: Gotham by Gaslight,19세기 빅토리아 여왕 시대의 고담. 잭 더 리퍼라는 연쇄살인마가 나타나 밤길의 여자들을 잇달아 살해한다. 고담 시민들은 잭을 쫓다가 놓친 배트맨을 잭으로 오해하는데...,20.675,/7souLi5zqQCnpZVghaXv0Wowi0y.jpg,2018-01-12,배트맨: 가스등 아래의 고담,False,6.7,509
16,False,/5uy6IRYlowTeyi1uH35gVcZi1Oy.jpg,"[53, 28, 80]",442064,en,Proud Mary,"보스턴을 거점으로 삼는 범죄 조직의 킬러 메리는 어린 소년과의 우연한 만남을 통해 자신도 몰랐던 모성 본능을 깨닫게 되고, 그때부터 그녀의 삶도 다른 방향으로 흘러가기 시작한다.",12.963,/5luceoVMU2FzWuyty7mZFcSY5ZW.jpg,2018-01-12,프라우드 메리,False,5.4,407
17,False,/chv1My026S6mBlCiV6dcASgzHOk.jpg,[35],437294,es,"Thi Mai, rumbo a Vietnam","친구들 대동하고 베트남에 뜬 부인. 죽은 딸이 입양하려던 내 손녀 데리러 왔다네. 그런데 낯선 문화와 복잡한 행정 절차 탓에 실신할 지경이다. 난 누군가, 또 여긴 어딘가!",6.706,/hebqC4MMvZN2wG1by1kaIDgvoXC.jpg,2018-01-12,티 마이: 베트남으로,False,6.2,135
18,False,/x5EUEv1N9g4BCX9GQXKvv3nqMVo.jpg,"[10752, 18, 28, 36]",429351,en,12 Strong,"전 세계가 목격한 사상 최악의 테러 발생 15일 후,  '미치(크리스 헴스워스)'는 사랑하는 가족을 뒤로 한 채 비공식 작전 수행을 위한 11명의 최정예 요원들과 함께 탈레반이 점거한 아프가니스탄에 도착한다. 그곳에서 그들을 기다리고 있는 것은 5만 명의 적군과 도저히 승리할 수 없는 불가능한 전쟁뿐이다!  살아남을 확률 0%, 그러나 반드시 성공해야만 하는 작전!",39.516,/naD3P63LASYMoBC9nEsYrPJhEUP.jpg,2018-01-16,12 솔져스,False,6.1,2187
19,False,/yIb1ynPoT0Zd6DWXOj3RfgV6LXP.jpg,"[35, 10749]",470211,fr,Ami-Ami,,7.884,/kw9pjLDfSTQinxilzFM8busiGXK.jpg,2018-01-17,Ami-Ami,False,5.7,160
20,False,/uBfxibsXoLzCeYw0HKWfokJgiaE.jpg,[35],462979,fr,Brillantissime,,8.357,/9UKSrbrIKboRcRVJgkoM8rzBJqm.jpg,2018-01-17,Brillantissime,False,4.9,110
21,False,/9ywA15OAiwjSTvg3cBs9B7kOCBF.jpg,"[18, 10749]",337167,en,Fifty Shades Freed,"모든 과거를 잊고 서로에게 더 깊게 빠져든 ‘크리스찬 그레이’와 ‘아나스타샤’.  그레이의 독특한 취향으로 시작된 이 비밀스러운 관계는  더 큰 자극을 원하는 아나스타샤로 인해 역전되고,  마침내 그녀의 본능이 지배하는 마지막 절정의 순간을 맞이하게 되는데…",145.784,/kdN58uXDV5D0RWdMjdO9jtdFjxg.jpg,2018-01-17,50가지 그림자: 해방,False,6.7,6591
22,False,/yPDfPFNtJnoKHhw1pH5zwXrdUR3.jpg,[18],504969,fr,Fauve,,7.237,/27I19TZLpV5iP2zN7E6Flm1dimo.jpg,2018-01-18,Fauve,False,7.7,101
23,False,/5B3L9nj96B2ZWnTucylDiE3V1QL.jpg,[35],486078,it,Il vegetale,,4.981,/nPMLmdktvlZCsnAEfN9nDlWG7TC.jpg,2018-01-18,Il vegetale,False,5.8,236
24,False,/wnZIPnZHnHjdNuH4LEumkrDsuHr.jpg,"[53, 18, 36]",476678,en,Backstabbing for Beginners,2002년. 유엔 사무차장 파샤(벤 킹슬리)의 보좌관으로 근무하게된 마이클(테오 제임스)은 이라크의 사담후세인이 벌이는 석유 사업과 관련된 비리(석유구매자의 리베이트 등)를 포착하게 되고 여기에 석유 식량 프로그램의 담당자인 파샤가 연루된 증거까지 확보하게 되는데...,17.466,/WVaq7KNnittRDkgmb58DaDEnK3.jpg,2018-01-18,백스태빙 포 비기너스,False,6.2,148
25,False,/s3FDBLH4qc1IcjexB05Qvbn3wxO.jpg,"[28, 53, 80]",449443,en,Den of Thieves,나쁜 놈들을 위한 법은 필요 없다는 범죄수사대 앞에  LA를 공포에 떨게 만든 최강 은행강도 조직이 나타난다.  완벽한 행동력과 거침없는 추진력으로 무장한 그들에게  현금 수송 차량부터 연방 은행까지 털리며 속수무책인 상황.  강도단을 쓸어버리려는 범죄수사대와 두려울 것 없는 은행강도 조직의  피할 수 없는 대결이 펼쳐진다!  시원하게 털거나 화끈하게 잡거나!,77.641,/qAODUK5F0uRSuDBmilSfM1Hw0LL.jpg,2018-01-18,크리미널 스쿼드,False,6.7,2163
26,False,/bxWA3hMIZnIDOBOuZyfvIMq6O5.jpg,[16],494656,es,La leyenda del Charro Negro,,25.114,/qPRrKjmHR1dK3yQij2RNX7TNNbB.jpg,2018-01-19,La leyenda del Charro Negro,False,7.9,119
27,False,/n6ZGbtog7MiSJ7ZXToMErHUvQH0.jpg,"[99, 35]",493100,en,Robin Williams: Come Inside My Mind,,13.548,/ak9DZnzInl9oIUlXxsFsUd37ueh.jpg,2018-01-19,Robin Williams: Come Inside My Mind,False,8.0,158
28,False,/7cDZkagW1YTnT4nP1BYrLPSd04B.jpg,"[35, 18]",489925,en,Eighth Grade,취미는 유튜브 동영상 올리기. 학교에선 가장 조용한 학생. 친구는 별로 없고 성격은 내성적. 고등학교 진학을 앞두고 걱정이 많은 편. 모든 것에 조금씩 서툰 8학년 사춘기 여학생의 중학교 시절 마지막 한 주를 담은 이야기.,12.932,/xTa9cLhGHfQ7084UvoPQ2bBXKqd.jpg,2018-01-19,에이스 그레이드,False,7.2,1108
29,False,/aDmXiKzMCrc4uyQifPTWCJ2vBuc.jpg,"[27, 53]",485774,en,The Open House,아버지의 사고사를 목격하고 어머니와 함께 친척의 오픈 하우스에 들어가 살면서 기이한 일들이 벌어지는 내용의 공포스릴러,12.267,/7JwdoLcbFWaeUBxKaoFulRVK8Ja.jpg,2018-01-19,열린 문틈으로,False,3.7,1156
30,False,/tcMZBatQfTzbe33DkUXRFVs9YR9.jpg,[35],431072,en,Step Sisters,백인으로 구성된 댄스팀이 흑인들의 춤인 스테핑에 도전하게 되는 이야기,12.822,/cncHzM37IbohkBX7tlSTiULfIsO.jpg,2018-01-19,스텝 시스터즈,False,6.5,398
31,False,/hqwHXhVD3zkbRur62eMLVWr3Tvm.jpg,"[53, 80, 9648]",412000,en,Small Town Crime,술때문에 생활이 망가진 전직경찰이 우연히 강력사건에 휘말리게 되며 벌어지는 사건에 대한 내용,7.833,/rugVJBckJmJtHQaamcxeLWbp98E.jpg,2018-01-19,스몰 타운 크라임,False,6.4,169
32,False,/2CjY7TiNDKhuI0rk8K0Vq0UvIHZ.jpg,"[28, 12, 27]",409582,en,7 Guardians of the Tomb,"실종된 학자들을 찾아 나선 구조대. 그들은 영생을 꿈꿨던 고대 황제의 은밀한 지하 궁전을 발견한다. 그리고 궁전을 무덤으로 만든 수호자들과 맞닥뜨린다. 믿기 힘든 메시지를 남기고 실종된 탐험대. 그들을 찾아 나선 구조대는 폭풍에 쫓기다 지하 세계로 들어간다. 살인 거미와 치명적인 함정이 도사린 어둠 속으로.",21.104,/lBW7Aq7RzsFbrnmn9RCkpd6GbXf.jpg,2018-01-19,무덤의 수호자,False,5.5,152
33,False,/lX3ag7lRucBnplL2nQiYkOyssbj.jpg,"[18, 10749]",391714,en,On Chesil Beach,이제 막 결혼식을 올리고 신혼여행지인 ‘체실 비치’에 도착한 플로렌스와 에드워드.  서로를 행복하게 해주겠다고 약속했지만 아직 서툴렀기에  가장 행복해야 할 순간에 서로에게 상처만 남긴 채 헤어지고 만다.  그리고 서로가 알지 못했던 사랑의 비밀이 오랜 기다림 끝에 밝혀지는데…,12.695,/67KD1Dqlc9GYY28AqSR7DUEWR7F.jpg,2018-01-19,체실 비치에서,False,6.2,282
34,False,/kLIn55qJLJFGW7qBMlX2vBHJhH3.jpg,[18],369523,en,The Tale,"성공한 다큐멘터리 감독 제니퍼는 겉보기엔 괜찮은 삶을 살고 있다. 그러나 그녀가 13살이던 당시 승마 코치들과 맺었던 성적 관계에 관해 쓴 이야기가 발견된 후, 그녀의 삶은 뒤흔들린다. 제니퍼는 자신을 피해자로 규정하길 원치 않지만, 수십 년이 지난 끝에 그 여름의 기억과 이야기 속 진실을 찾으려 시도한다. (2018년 제12회 여성인권영화제)",12.859,/aguq47xq3qhN807rSyz4lJyhAkX.jpg,2018-01-20,이야기,False,7.1,319
35,False,/wqBBbzbJcQKFjmq79Vw1ixcO6Ga.jpg,"[14, 18]",419831,en,I Kill Giants,"따분한 학교생활과 위태로운 가정생활에서 탈출하고 싶은 바버라에게는 한 가지 비밀이 있다. 마을을 지키기 위해 거인을 찾아내 죽이는 ‘자이언츠 헌터’라는 것. 거인의 존재를 아무도 믿지 않지만 바버라는 자이언츠의 공격에 대비해 매일 요새를 짓고 보초를 선다. 그러던 어느 날, 늘 혼자였던 바버라에게 영국에서 전학 온 소피아가 말을 걸어온다. 바버라는 그동안 감춰 왔던 자이언츠들의 위험한 세상을 소피아에게 조심스럽게 보여주고, 둘은 특별한 우정을 쌓아 나간다.  하지만 소녀들의 우정이 깊어질수록 자이언츠들의 위협은 강해지는데... 바버라는 자신의 세계를 지켜낼 수 있을까…?",18.694,/rEupu7xy0TRXkixytbcnCA8Pd9e.jpg,2018-01-21,아이 킬 자이언츠,False,6.2,974
36,False,/8C1vgERfLrizPiEgtYo22Jqf8YS.jpg,"[80, 18]",489932,en,Monster,강도에 이은 살인 사건에 연루될 줄은 상상도 못 했다. 재능 있고 성실한 고등학생이 억울한 누명을 쓴다. 자신의 결백과 진실을 주장하는 소년. 하지만 법정은 이미 그에 대한 심판을 끝냈다.,13.608,/jds6n8dUaixg0diKYlCta5nS6BV.jpg,2018-01-22,몬스터,False,7.0,142
37,False,/pR4VJyfqzos7KCOKAJsYLxWPMhq.jpg,"[10402, 36]",499631,it,Fabrizio De André: Principe libero,,5.674,/vPBLQRH0k05xiV6ciblrUBkRFbH.jpg,2018-01-23,Fabrizio De André: Principe libero,False,7.5,291
38,False,/tWp1P6tGWSMJfmOZxs65SNV0khX.jpg,[35],391710,en,A Futile and Stupid Gesture,유명한 코미디 잡지‘내셔널 램푼’의 공동 설립자인 산 더그 케니의 일생을 다룬 극영화,8.537,/kyHBeRgbbhs7kVrZYblVj9u2Xbd.jpg,2018-01-24,어느 허무명랑한 인생,False,6.5,252
39,False,/qa30od5JMSCxYe21Wza82kPrf2V.jpg,"[35, 10749]",500268,it,Made in Italy,,4.647,/9auhUl9txZvtlDIxkK5njUKtk3e.jpg,2018-01-25,Made in Italy,False,6.1,186
40,False,/5R5O1IkKz4Otrhax39AwYRPkh1h.jpg,"[18, 36, 37]",468210,en,Sweet Country,"한 목사의 농장에서 일을 하고 있는 원주민 샘에게 다른 농장주 해리의 일을 도와 달라는 청탁이 들어온다. 괴팍한 성격의 해리는 사소한 일로 샘과 그의 아내를 위협하다가 샘에게 죽임당한다. 샘은 아내와 함께 마을을 탈출하고, 그들을 잡기 위한 보안관의 추격이 시작된다. [제22회 부산국제영화제]",8.684,/szJdZCSiEIYybmPymoP2UTEvOUC.jpg,2018-01-25,스위트 컨트리,False,6.6,128
41,False,/fvCVwNHhF3nxnsEiXTl2npHaXIN.jpg,"[18, 53]",451657,fr,Jusqu'à la garde,‘그 사람’과 마주치고 싶지 않은 11살 소년 줄리앙은 엄마를 위해 위태로운 거짓말을 시작한다. 남편과 이혼한 미리엄은 아들 줄리앙에 대한 단독 친권을 갖기 위해 노력 중이다. 그녀는 폭력적인 아버지로부터 아들을 보호해야 한다고 주장한다. 악마같은 뒷모습을 지닌 아버지와 자신을 보호하는 어머니 사이에서 어린 줄리앙의 얼굴이 펼쳐진다.,13.57,/9uzOfytVjhXeX9qfvkctVjxNoQJ.jpg,2018-01-25,아직 끝나지 않았다,False,7.6,444
42,False,/50reJgWrWTXK3fvGh8idw71gxAO.jpg,"[18, 36, 10749]",432527,hi,पद्मावत,,10.05,/5kk71s8Vmvt8XQOojevhTA5QcB0.jpg,2018-01-25,पद्मावत,False,6.9,194
43,False,/nTH63dIC9D9lWhQlvCu4zSoESKj.jpg,"[28, 18]",447665,en,Kickboxer: Retaliation,"‘통 포’와 벌어진 승리의 결전 이후 미국으로 돌아온 ‘커트 슬론’은 두 번 다시 내기 결투를 하지 않겠다고 다짐한다.  하지만 누군가‘통 포’를 능가하는 ‘몽쿠트‘와의 대결을 위해 슬론을 태국 감옥으로 보내고 결투를 강요한다. 그러나 갖은 회유와 고문에도 불구하고 ‘슬론’은 내기 결투를 거부해 보지만, 사랑하는 아내가 납치된 사실을 알게 된다. 이제 더 이상 피할 수 없다. 아내를 지키기 위한 죽음의 결투가 또 다시 시작된다!",20.621,/2yRTwGzECFMtnFqXnHstkuyu3mi.jpg,2018-01-26,킥복서 더 레전드,False,5.4,208
44,False,/x2SBQC9JdgWaQJc2L5abIf3DVWm.jpg,[35],439961,es,Lo más sencillo es complicarlo todo,,8.916,/fQPR4Xvpk7YktiXr9MwWQdFIv2T.jpg,2018-01-26,Lo más sencillo es complicarlo todo,False,6.2,127
45,False,/byZVGv6Ltd56mosfbe1mOaaREbA.jpg,[35],422615,en,The Clapper,,8.059,/vsm2gxPoZDzG3ocTArrK8ak7go4.jpg,2018-01-26,더 클래퍼,False,4.9,195
46,False,/tUJTaWlDbdC5kTov5zFVCWfCzGO.jpg,"[10749, 18, 10402]",417261,en,Forever My Girl,"떠난 지 십년, 스타가 된 컨츄리송 가수가 옛 애인이 남아있는 고향집으로 돌아온다.",30.576,/bKqdggnIPeOI15VqtBZTkvh4hA9.jpg,2018-01-26,포에버 마이 걸,False,7.6,921
47,False,/9m71RMP45mg599xtKPyjicyHn1a.jpg,"[10751, 35, 16, 12]",387592,en,Early Man,"공룡과 산토끼가 오순도순 정답게 살던 아주 옛날, 옛날, 머어어언 옛날... 엉뚱하고 발랄한 얼리맨들이 모여 사는 평화로운 석기 마을이 있다. 작은 토끼 대신 겁나 큰 매머드를 사냥하고픈 용감한 소년 ‘더그’(에디 레드메인)와 그의 베프 멧돼지 ‘호그놉’은 이 마을의 핵심 사고뭉치! 어느 날, 세계 정복을 꿈꾸는 청동기 왕국의 허당 악당 ‘누스’(톰 히들스턴) 총독이 쳐들어 오고 석기 마을은 그의 손에 넘어가버린다. 마을을 되찾고 싶은 ‘더그’와 ‘호그놉’에게 ‘누스’총독은 엄청난 대결을 제안한다.  ‘더그’와 ‘호그놉’은 청동기 왕국의 ‘구나’(메이지 윌리암스)를 리더로 영입하고 친구들을 모아 오합지졸 팀을 꾸리는데… ‘더그’팀은 의욕 제로, 자신감 제로인 팀을 이끌고 석기 마을 VS 청동기 왕국의 인류 최초, 한.판.승.부에서 이길 수 있을까?",15.812,/mNZQV5K6h836JRP5lEfbsD0BjNc.jpg,2018-01-26,얼리맨,False,6.1,619
48,False,/oSS43fHkamqQzgqXVOUD9q6Hq4V.jpg,"[35, 18]",338768,en,Please Stand By,427페이지 시나리오를 외우는 능력자! 매일매일 요일별로 깔맞춤 하는 패션리더! 알바생들 깜짝 놀라게 만든 샌프란시스코 최고의 썸녀!  근데 ‘웬디’가 나보다 ‘스타 트렉’을 더 좋아하는 거 같아 고민이애오! ‘스타 트렉’ 시나리오 작가가 꿈이라고 무작정 LA로 떠난대오 멍무룩! 5월에는 ‘웬디’ 하고 싶은 거 다 해!,10.803,/sNsnbl0oEQlGDXgu2t2Txd4zwWD.jpg,2018-01-26,"스탠바이, 웬디",False,6.9,348
49,False,/rW1HBySTmHoZCUuOiZbApUhKFjn.jpg,"[16, 35, 28, 10751]",484862,en,Scooby-Doo! & Batman: The Brave and the Bold,,19.244,/hSPeF1zoYH8kCOhFMu7x3B55zu6.jpg,2018-01-31,Scooby-Doo! & Batman: The Brave and the Bold,False,7.5,143
50,False,/53rHETjQOfCSajPki5HGfd3FQtG.jpg,"[14, 28]",452015,ko,염력,"평범한 은행 경비원 석헌. 어느 날 갑자기 그의 몸에 이상한 변화가 찾아온다. 생각만으로 물건을 움직이는 놀라운 능력, 바로 염력이 생긴 것. 한편, 민사장과 홍상무에 의해  석헌의 딸, 청년 사장 루미와 이웃들이 위기에 처하게 되고. 석헌과 루미, 그리고 변호사 정현이 그들에 맞서며 놀라운 일이 펼쳐지는데...",12.919,/5LRL9cvVQl0Mne8CZslb5VNwY6v.jpg,2018-01-31,염력,False,6.2,205
51,False,/c5rKuZFvEmRIntyiNFL20uZOO7s.jpg,[35],424619,fr,Les Tuche 3,,6.847,/ymjEKoBgC17USIicfbUDgA4ZAgN.jpg,2018-01-31,레 투셰 3,False,5.3,655
52,False,/2e40LX95Zb3rXdXO5RdEHxG8zOE.jpg,"[35, 18]",495766,it,Sono tornato,,6.176,/mUGKQqQ6IiwOdeOL7gKDB4dktrI.jpg,2018-02-01,Sono tornato,False,5.9,452
53,False,/oTXIEUqVqGTtdpaNEaC8cJwDtfs.jpg,"[18, 28, 53]",459910,en,Braven,"평범한 일상을 보내던 가장 ‘조’(제이슨 모모아)는 치매에 걸린 아버지 ‘린든’(스티븐 랭)의 병세가 악화되자 가족의 소중한 기억이 있는 산장을 찾는다. 익숙한 공간 속 낯선 무언가, 그것이 대량의 마약이라는 사실을 알게 된 순간 두 사람은 산장을 벗어나려 하지만 이미 무장한 괴한들의 습격이 시작되는데…",23.687,/2sZOhzBADhbIl9qwJf0vPVLv3eB.jpg,2018-02-01,브레이븐,False,6.2,771
54,False,/22t90H0tXDvem199yjIkZnkX6KN.jpg,"[10751, 35, 18]",425194,de,Die kleine Hexe,작은 마녀는 고작 127살로 연례 마녀 모임이 참가하기엔 너무 어린 꼬맹이다. 어차피 ‘진짜 마녀’가 되기에 너무 어리다면 진짜 '좋은' 마녀가 되기로 결심한 그녀. 그런데 이 결심이 마술 세계에 소동을 일으킬 줄은 그 누구도 몰랐다.  [제13회 부산국제어린이청소년영화제],18.943,/fsdz4uRSeIhpFlqw6nXfKrSrOTz.jpg,2018-02-01,마녀가 되고 싶어,False,6.9,101
55,False,/gkkBhctHPGg8hrmtWbO3ySZoj4z.jpg,"[53, 36, 18]",453201,en,The 15:17 to Paris,"2015년 8월 21일, 파리로 향하는 9364번 탈리스 열차에서 일어날 뻔 했던 테러 공격 소식은 전세계를 놀라게 했다. 세 명의 젊은 미국인들의 용기로 인해 막을 수 있었던 테러는 15시 17분 파리행 열차에서 사건의 실제 인물들이 재현한다. 클린트 이스트우드 감독은 이들의 어린 시절부터 예상할 수 없던 테러 공격 시도까지 이야기를 따라가며 테러를 막는 데 가장 위대한 무기가 되어 주었던 세 사람의 우정과 이들의 얽힌 삶, 500여 승객의 삶을 재앙으로부터 구해낸 용기에 대해 말한다.",15.609,/qxJQ0VBCuJkJhJmuWzxI408ngwd.jpg,2018-02-02,15시 17분 파리행 열차,False,5.4,1326
56,False,/dY3ZdXAQiHXNZcZ4vSVVNmIgkdv.jpg,[53],449019,es,El cuaderno de Sara,,8.073,/l0UTCila9xN5XqYVDHafHClskKW.jpg,2018-02-02,El cuaderno de Sara,False,6.1,128
