,adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,success,status_code,status_message
0,False,,,0.0,[],,690000.0,,id,Fatimah,,0.6,/3EVEQ9uScUcvALZOmMCh4yI9KwH.jpg,[],"[{'iso_3166_1': 'ID', 'name': 'Indonesia'}]",2018-01-01,0.0,13.0,"[{'english_name': 'Indonesian', 'iso_639_1': 'id', 'name': 'Bahasa indonesia'}]",Released,,Fatimah,False,0.0,0.0,,,
1,False,/n2h7CnTA4qTWv4EczelRvA2dqlU.jpg,,0.0,[],,690001.0,,en,Dit Is Nederland: Klimaatmillennials,,0.6,/eQRPnYdSC5rSRM83fnq4IZlZdyx.jpg,[],[],2020-04-01,0.0,23.0,"[{'english_name': 'Dutch', 'iso_639_1': 'nl', 'name': 'Nederlands'}]",Released,,Dit Is Nederland: Klimaatmillennials,False,0.0,0.0,,,
2,False,,,0.0,"[{'id': 99, 'name': '다큐멘터리'}]",,690002.0,tt5194058,en,Statement Too,,0.6,/hi7jQ3T04BQGRlUTakowuN7JOHn.jpg,"[{'id': 91556, 'logo_path': None, 'name': 'Ape&Bjørn', 'origin_country': 'NO'}, {'id': 84275, 'logo_path': None, 'name': 'Shortcut Oslo', 'origin_country': 'NO'}]","[{'iso_3166_1': 'NO', 'name': 'Norway'}]",2016-01-10,0.0,36.0,"[{'english_name': 'Norwegian', 'iso_639_1': 'no', 'name': 'Norsk'}]",Released,,Statement Too,False,4.5,2.0,,,
3,False,/9oM2jcEUzHOHnuMraa2YajIPv1k.jpg,,0.0,[],,690003.0,,en,Vechtershart,,0.6,/a6iAbCBwXjEj7TxrMZLRDGeo0K8.jpg,[],[],2003-06-12,0.0,50.0,"[{'english_name': 'Dutch', 'iso_639_1': 'nl', 'name': 'Nederlands'}]",Released,,Vechtershart,False,0.0,0.0,,,
4,False,,,0.0,"[{'id': 16, 'name': '애니메이션'}]",https://vimeo.com/105665321,690004.0,,et,Must seeme,,0.6,,[],[],,0.0,7.0,"[{'english_name': 'Estonian', 'iso_639_1': 'et', 'name': 'Eesti'}]",Released,,Must seeme,False,0.0,0.0,,,
5,False,,,0.0,[],,690005.0,,de,Extreme Beat - Spür den Puls!,,0.6,/qce89XhpxhN0Nu45Yw1P0ex0C0D.jpg,[],[],2008-05-28,0.0,0.0,[],Released,,Extreme Beat - Spür den Puls!,False,0.0,0.0,,,
6,False,,,0.0,"[{'id': 27, 'name': '공포'}]",,690006.0,tt0304757,no,Stopp,,0.6,/5hyHAQ6mNORKTlYFgdbaw9SCO4d.jpg,"[{'id': 38072, 'logo_path': '/obOynoztBEhDNfHsDXBqOuQLAZk.png', 'name': 'Nordisk Film', 'origin_country': 'NO'}]","[{'iso_3166_1': 'NO', 'name': 'Norway'}]",1999-01-01,0.0,9.0,"[{'english_name': 'Norwegian', 'iso_639_1': 'no', 'name': 'Norsk'}]",Released,,Stopp,False,0.0,0.0,,,
7,False,/dTD8F5hDASSRfKFze7IEw4o2OMh.jpg,,0.0,"[{'id': 99, 'name': '다큐멘터리'}, {'id': 10402, 'name': '음악'}]",https://www.youtube.com/watch?v=tRoEdcBgH2Q,690007.0,,en,Under The Influence: New York Hardcore,,0.6,/8pGfO1G20jyREM2tQvF1RxuGxRo.jpg,[],[],,0.0,0.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Under The Influence: New York Hardcore,False,0.0,0.0,,,
8,False,,,0.0,"[{'id': 99, 'name': '다큐멘터리'}]",,690008.0,,en,The Rumble in the Jungle: George Foreman vs. Muhammad Ali,,0.6,/tcrIksuNIU4upGKnuwDwm2QW2hp.jpg,[],[],1974-10-30,0.0,90.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,The Rumble in the Jungle: George Foreman vs. Muhammad Ali,True,0.0,0.0,,,
9,False,,,0.0,[],,690009.0,,en,Illustre et Inconnu. Comment Jacques Jaujard a Sauvé le Louvre,,0.6,/wP0LtDozzBm1ndQucNkoDQTivlT.jpg,[],[],2014-05-06,0.0,60.0,[],Released,,Illustre et Inconnu. Comment Jacques Jaujard a Sauvé le Louvre,False,6.0,1.0,,,
10,False,,,0.0,[],,690010.0,,tr,3 Saat: Bir ÖSS Belgeseli,,0.6,,"[{'id': 88626, 'logo_path': None, 'name': 'Surela Film Production', 'origin_country': ''}]","[{'iso_3166_1': 'TR', 'name': 'Turkey'}]",,0.0,120.0,[],Released,,3 Saat: Bir ÖSS Belgeseli,False,0.0,0.0,,,
11,False,,,0.0,[],,690011.0,,ja,色彩論 序章,,0.6,/m37OerhLkq7YIIIEQQvbANgnAFe.jpg,[],"[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2017-01-01,0.0,6.0,"[{'english_name': 'No Language', 'iso_639_1': 'xx', 'name': 'No Language'}]",Released,,色彩論 序章,False,0.0,0.0,,,
12,False,,,0.0,"[{'id': 35, 'name': '코미디'}]",,690012.0,tt0150008,cs,Bylo to v máji,,0.6,,"[{'id': 2502, 'logo_path': None, 'name': 'Československý státní film', 'origin_country': 'XC'}]","[{'iso_3166_1': 'XC', 'name': 'Czechoslovakia'}]",1951-06-01,0.0,0.0,"[{'english_name': 'Czech', 'iso_639_1': 'cs', 'name': 'Český'}]",Released,,Bylo to v máji,False,0.0,0.0,,,
13,,,,,,,,,,,,,,,,,,,,,,,,,,False,34.0,The resource you requested could not be found.
