,adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,success,status_code,status_message
0,False,,,0.0,"[{'id': 99, 'name': '다큐멘터리'}]",,380000.0,tt5358004,fr,Je lutte donc je suis,,0.6,/yWEqEmikRzBAv3ObhaeEQRZqWH0.jpg,[],"[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'GR', 'name': 'Greece'}]",2015-09-09,0.0,0.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'Greek', 'iso_639_1': 'el', 'name': 'ελληνικά'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,,Je lutte donc je suis,False,10.0,1.0,,,
1,False,,,0.0,"[{'id': 18, 'name': '드라마'}]",,380001.0,tt0439597,en,Hamlet,,0.962,,"[{'id': 72600, 'logo_path': None, 'name': 'Lamancha Productions', 'origin_country': ''}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2003-01-01,0.0,220.0,[],Released,,Hamlet,True,1.0,1.0,,,
2,False,,,0.0,"[{'id': 35, 'name': '코미디'}, {'id': 99, 'name': '다큐멘터리'}]",,380002.0,tt1715323,en,Chef d'oeuvre?,,0.6,/sSsxVdWR5XlKGswrsu3w5OH87kP.jpg,[],[],2010-01-01,0.0,13.0,[],Released,,Chef d'oeuvre?,False,3.0,1.0,,,
3,False,,,0.0,"[{'id': 10402, 'name': '음악'}]",,380003.0,tt4933028,fr,Dialogues des Carmelites,,0.6,/1G93dJBqEnZatjnAUbACRAXO4Ty.jpg,[],"[{'iso_3166_1': 'DE', 'name': 'Germany'}]",2010-03-31,0.0,152.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Dialogues des Carmelites,True,0.0,0.0,,,
4,False,,,0.0,"[{'id': 35, 'name': '코미디'}]",,380004.0,tt0920742,fr,Le litre de lait,,0.6,/ofUnJjXHPE76ngVcdxqRkkao6ep.jpg,[],"[{'iso_3166_1': 'FR', 'name': 'France'}]",2006-01-01,0.0,14.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Le litre de lait,False,0.0,0.0,,,
5,False,,,0.0,[],http://www.kavehtehrani.com/victor/,380005.0,tt3578632,no,Victor,,0.6,,[],[],2014-01-01,0.0,29.0,"[{'english_name': 'Norwegian', 'iso_639_1': 'no', 'name': 'Norsk'}]",Released,,Victor,False,0.0,0.0,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,False,34.0,The resource you requested could not be found.
7,False,/uH4TeHjPf0sFcpmfEbo2FFRTe6N.jpg,,0.0,"[{'id': 18, 'name': '드라마'}]",,380007.0,tt5328352,zh,一切都好,,1.4,/iAKiTpW49nqVfsRvbnnQFKsvCvr.jpg,[],"[{'iso_3166_1': 'CN', 'name': 'China'}]",2016-01-01,0.0,106.0,"[{'english_name': 'Mandarin', 'iso_639_1': 'zh', 'name': '普通话'}]",Released,,관즈궈 씨의 기억 여행,False,5.5,2.0,,,
8,False,/iFzPQPRsixBNWokPwqYhHsvtHQg.jpg,,0.0,"[{'id': 10751, 'name': '가족'}, {'id': 35, 'name': '코미디'}]",,380008.0,tt4542692,zh,爸爸去哪儿2,,0.626,/vCl99pgWTIEcsxcf8sQtsVPC1gZ.jpg,"[{'id': 17818, 'logo_path': '/a0dRBd4hPab4KjmbiIJpNwRfIVD.png', 'name': 'Beijing Enlight Pictures', 'origin_country': 'CN'}]","[{'iso_3166_1': 'CN', 'name': 'China'}]",2015-02-19,0.0,0.0,"[{'english_name': 'Mandarin', 'iso_639_1': 'zh', 'name': '普通话'}]",Released,,爸爸去哪儿2,False,1.0,1.0,,,
9,False,,,0.0,"[{'id': 99, 'name': '다큐멘터리'}]",,380009.0,tt0270261,fr,Bwana Kitoko,,0.6,/mk9y7zsxpOQNG8sCL2pov5lLrNN.jpg,"[{'id': 18115, 'logo_path': None, 'name': 'Century Pictures', 'origin_country': ''}]","[{'iso_3166_1': 'BE', 'name': 'Belgium'}]",1955-10-20,0.0,77.0,"[{'english_name': 'Dutch', 'iso_639_1': 'nl', 'name': 'Nederlands'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Bwana Kitoko,False,0.0,0.0,,,
