,adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,success,status_code,status_message
0,False,,,0.0,"[{'id': 35, 'name': '코미디'}]",,570000.0,tt0780052,en,Kafsh-haye Mirza Norooz,,0.6,/asENGbXx1bFJqcZ2p1dL6h6Vr21.jpg,[],[],1985-01-01,0.0,107.0,"[{'english_name': 'Persian', 'iso_639_1': 'fa', 'name': 'فارسی'}]",Released,,Kafsh-haye Mirza Norooz,False,4.0,1.0,,,
1,False,,,0.0,"[{'id': 18, 'name': '드라마'}]",,570001.0,tt9421898,bs,Izranjanje,,0.6,,"[{'id': 107837, 'logo_path': None, 'name': 'Akademija scenskih umjetnosti, Sarajevo', 'origin_country': 'BA'}]","[{'iso_3166_1': 'BA', 'name': 'Bosnia and Herzegovina'}]",2018-08-15,0.0,6.0,"[{'english_name': 'Bosnian', 'iso_639_1': 'bs', 'name': 'Bosanski'}]",Released,,Izranjanje,False,0.0,0.0,,,
2,False,,,0.0,"[{'id': 18, 'name': '드라마'}]",,570002.0,,bs,Autorefleksija u tri epizode,,0.6,,"[{'id': 107837, 'logo_path': None, 'name': 'Akademija scenskih umjetnosti, Sarajevo', 'origin_country': 'BA'}]","[{'iso_3166_1': 'BA', 'name': 'Bosnia and Herzegovina'}]",2018-08-14,0.0,13.0,"[{'english_name': 'Bosnian', 'iso_639_1': 'bs', 'name': 'Bosanski'}]",Released,,Autorefleksija u tri epizode,False,0.0,0.0,,,
3,False,,,0.0,"[{'id': 18, 'name': '드라마'}]",,570003.0,tt8780090,bs,Dah,,0.6,,"[{'id': 167, 'logo_path': None, 'name': 'Deblokada', 'origin_country': 'BA'}]","[{'iso_3166_1': 'BA', 'name': 'Bosnia and Herzegovina'}]",2018-08-11,0.0,13.0,"[{'english_name': 'Bosnian', 'iso_639_1': 'bs', 'name': 'Bosanski'}]",Released,,Dah,False,0.0,0.0,,,
4,False,,,0.0,"[{'id': 18, 'name': '드라마'}]",,570004.0,tt9199036,bs,Pivac,,0.6,/2di6R1a5AnJDRg4cxlHCWLJ6hXI.jpg,"[{'id': 114936, 'logo_path': None, 'name': 'Hava Sarajevo', 'origin_country': 'BA'}, {'id': 91695, 'logo_path': '/92MGv5y76tBACN5zD6lLsa6pdD8.png', 'name': 'Kinematograf', 'origin_country': 'HR'}]","[{'iso_3166_1': 'BA', 'name': 'Bosnia and Herzegovina'}, {'iso_3166_1': 'HR', 'name': 'Croatia'}]",2018-08-11,0.0,15.0,"[{'english_name': 'Bosnian', 'iso_639_1': 'bs', 'name': 'Bosanski'}]",Released,,Pivac,False,0.0,0.0,,,
5,False,,,0.0,"[{'id': 18, 'name': '드라마'}]",,570005.0,tt9314924,bs,Intervju,,0.6,/AnQtWzPqFIChgZ7d38meuBhyUUZ.jpg,"[{'id': 48664, 'logo_path': None, 'name': 'SCCA / pro.ba', 'origin_country': 'BA'}]","[{'iso_3166_1': 'BA', 'name': 'Bosnia and Herzegovina'}]",2018-08-11,0.0,19.0,"[{'english_name': 'Bosnian', 'iso_639_1': 'bs', 'name': 'Bosanski'}]",Released,,Intervju,False,0.0,0.0,,,
6,True,,,0.0,[],,570006.0,,en,Teen Brazil 7,,0.6,/lKFr3GuzlhakTOQBsEYAA9lxcWd.jpg,"[{'id': 8296, 'logo_path': '/gBbm1mbSaoYL0ySC4bc3ztSmTsr.png', 'name': 'Third World Media', 'origin_country': 'US'}]",[],2009-01-23,0.0,165.0,[],Released,,Teen Brazil 7,False,0.0,0.0,,,
7,False,,,0.0,"[{'id': 18, 'name': '드라마'}]",,570007.0,,bs,Bolji dani,,0.6,,[],"[{'iso_3166_1': 'BA', 'name': 'Bosnia and Herzegovina'}]",2018-08-11,0.0,20.0,"[{'english_name': 'Bosnian', 'iso_639_1': 'bs', 'name': 'Bosanski'}]",Released,,Bolji dani,False,0.0,0.0,,,
8,True,,,0.0,[],,570008.0,tt1027063,en,Head Case 2,,0.872,/1fsfvB52Me49uBiXKtDyecmqHEZ.jpg,"[{'id': 6966, 'logo_path': '/q7DuuL87XhtUFhaYEotjrBM6lsi.png', 'name': 'Third Degree Films', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2007-05-03,0.0,129.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Head Case 2,False,9.0,1.0,,,
9,True,,,0.0,[],,570009.0,,en,Teen Brazil 6,,0.6,/qAVCaFm6BPpdQjfWZqBf74G76ri.jpg,"[{'id': 8296, 'logo_path': '/gBbm1mbSaoYL0ySC4bc3ztSmTsr.png', 'name': 'Third World Media', 'origin_country': 'US'}]",[],2008-08-01,0.0,143.0,[],Released,,Teen Brazil 6,False,0.0,0.0,,,
10,True,,,0.0,[],,570010.0,tt0393816,en,Spring Chickens 5,,0.6,/7A1s5vMojEqzoned3UZQ0mNCpGA.jpg,"[{'id': 46176, 'logo_path': '/glurK8MyXXQxCaFknRbGUDWNAZq.png', 'name': 'Diabolic Video', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2003-10-29,0.0,138.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Spring Chickens 5,False,0.0,0.0,,,
11,False,,,0.0,"[{'id': 99, 'name': '다큐멘터리'}]",,570011.0,tt0136746,en,Canadian Carnival,,0.6,/kGHN8auCZughWrBBmzn6P7uwCGS.jpg,"[{'id': 6, 'logo_path': '/n53F7K9scQWFXYbrCablqLKqJdp.png', 'name': 'RKO Radio Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1955-11-25,0.0,8.0,[],Released,,Canadian Carnival,False,6.0,1.0,,,
12,False,,,0.0,"[{'id': 35, 'name': '코미디'}]",,570012.0,tt0233228,de,Der Antennendraht,,0.6,,"[{'id': 19680, 'logo_path': None, 'name': 'Arnold & Richter (ARRI)', 'origin_country': ''}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}]",1937-01-01,0.0,19.0,"[{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,Der Antennendraht,False,0.0,0.0,,,
13,False,,,1000000.0,[],,570013.0,tt6093352,en,A Force in Nature: Jóhann Eyfells,,0.6,,[],[],,0.0,96.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Icelandic', 'iso_639_1': 'is', 'name': 'Íslenska'}]",Released,,A Force in Nature: Jóhann Eyfells,False,10.0,1.0,,,
14,False,,,0.0,"[{'id': 99, 'name': '다큐멘터리'}]",,570014.0,,hu,Fotográfia,,0.6,,[],"[{'iso_3166_1': 'HU', 'name': 'Hungary'}]",1971-01-01,0.0,16.0,"[{'english_name': 'Hungarian', 'iso_639_1': 'hu', 'name': 'Magyar'}]",Released,,Fotográfia,False,0.0,0.0,,,
15,,,,,,,,,,,,,,,,,,,,,,,,,,False,34.0,The resource you requested could not be found.
16,False,/3s3pSRtk7U4qgvVVGOfOOfpQrKp.jpg,,0.0,"[{'id': 80, 'name': '범죄'}, {'id': 35, 'name': '코미디'}]",https://vimeo.com/307213687/a53e2b3fe2,570016.0,tt8266648,en,86'd,,0.603,/a7dNzlZgcqf9ykwlX57hj76HtJe.jpg,"[{'id': 43352, 'logo_path': None, 'name': 'Last Pictures', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-05-27,0.0,12.0,[],Released,,86'd,False,0.0,0.0,,,
17,False,,,780.0,[],,570017.0,,es,Abismo,,0.6,,[],[],,0.0,,[],Released,,Abismo,False,0.0,0.0,,,
18,False,,,0.0,"[{'id': 99, 'name': '다큐멘터리'}]",,570018.0,,hu,Levelek az öttalálatoshoz,,0.6,,[],"[{'iso_3166_1': 'HU', 'name': 'Hungary'}]",1971-01-01,0.0,15.0,"[{'english_name': 'Hungarian', 'iso_639_1': 'hu', 'name': 'Magyar'}]",Released,,Levelek az öttalálatoshoz,False,0.0,0.0,,,
19,False,/wd5C7ttRf8Jj8ZpKVRrHuesl34J.jpg,,36000.0,"[{'id': 28, 'name': '액션'}, {'id': 35, 'name': '코미디'}]",,570019.0,tt8900082,en,Commando Ninja,,0.749,/8wmAxMKNWhEuF14FL1X4I92YQsW.jpg,[],"[{'iso_3166_1': 'FR', 'name': 'France'}]",2018-11-18,0.0,67.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Commando Ninja,False,5.8,10.0,,,
