,adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,success,status_code,status_message
0,False,,,0.0,"[{'id': 35, 'name': '코미디'}]",,290000.0,tt0185467,it,Il maschio ruspante,,0.62,/7pbmlKOAVY1jkVDpovnIBZX9h4k.jpg,[],[],1973-08-31,0.0,86.0,"[{'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}]",Released,,Il maschio ruspante,False,5.0,1.0,,,
1,,,,,,,,,,,,,,,,,,,,,,,,,,False,34.0,The resource you requested could not be found.
2,True,,,0.0,[],,290002.0,tt4026852,en,Aftermath,,2.099,/5XyP3uoYeOvqT1lLBMK32eAudjc.jpg,"[{'id': 7840, 'logo_path': '/pXHXO1qKuQEDv8NDvoNmSaV4gvi.png', 'name': 'Wicked Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-09-03,0.0,180.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Aftermath,False,9.6,4.0,,,
3,False,,,0.0,"[{'id': 18, 'name': '드라마'}]",,290003.0,tt1091999,hu,Eszter hagyatéka,,0.705,/gW35adujYpkDwWVg8DwGj57MUIS.jpg,[],[],2008-04-17,0.0,90.0,"[{'english_name': 'Hungarian', 'iso_639_1': 'hu', 'name': 'Magyar'}]",Released,,Eszter hagyatéka,False,9.0,2.0,,,
4,False,,,0.0,"[{'id': 18, 'name': '드라마'}]",,290004.0,tt0069276,en,Sixteen,,0.96,/ahaTbKXoukRQ78XBqg24u0ofAnx.jpg,"[{'id': 73644, 'logo_path': None, 'name': 'Futurama International', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1972-06-03,0.0,96.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Sixteen,False,4.0,1.0,,,
5,False,,,0.0,"[{'id': 80, 'name': '범죄'}]",,290005.0,tt0088671,fr,Adieu Blaireau,,0.6,/ezUHeN3Wi9huOgVssQjzQ7UKUN2.jpg,[],[],1985-01-30,0.0,88.0,[],Released,,Adieu Blaireau,False,4.0,1.0,,,
6,False,,,0.0,"[{'id': 14, 'name': '판타지'}, {'id': 18, 'name': '드라마'}]",,290006.0,tt0098122,en,Love Dream,,1.08,/vxX8onbwG1KM3G3MajlIfwZB6FM.jpg,"[{'id': 1242, 'logo_path': '/qOvcm1WCLlAdNoQ1kCkk2J7bhWk.png', 'name': 'Reteitalia', 'origin_country': 'IT'}, {'id': 6126, 'logo_path': None, 'name': 'Gruppo Bema', 'origin_country': ''}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}]",1988-04-28,0.0,97.0,"[{'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}]",Released,,Love Dream,False,3.3,4.0,,,
7,,,,,,,,,,,,,,,,,,,,,,,,,,False,34.0,The resource you requested could not be found.
8,True,/en0qqBPd1HQGu0dTSMGFjR3z1eb.jpg,,0.0,[],,290008.0,tt4232062,fr,Prison,,0.876,/lqQhFoa0LomuccMQExKACsj7p6c.jpg,"[{'id': 6258, 'logo_path': '/bdPHOJ9ErF9WvTmHvVxJCW4AsYM.png', 'name': 'Marc Dorcel', 'origin_country': 'FR'}]",[],2014-09-01,0.0,0.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Prison,False,9.0,1.0,,,
9,False,,,0.0,[],,290009.0,tt1510924,it,Negli occhi dell'assassino,,0.629,/9bdMsoIYrPanDE36RGKlc3cntFA.jpg,[],"[{'iso_3166_1': 'IT', 'name': 'Italy'}]",2009-09-13,0.0,98.0,"[{'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}]",Released,,Negli occhi dell'assassino,False,0.0,0.0,,,
10,False,/1U4CzFRySoZURrzEFzcRxt3vksl.jpg,,0.0,"[{'id': 12, 'name': '모험'}, {'id': 10751, 'name': '가족'}, {'id': 9648, 'name': '미스터리'}]",,290010.0,tt0405343,de,Spuk am Tor der Zeit,,0.6,/nsAYPgHlxrc4LNSV4qtOssBuObi.jpg,"[{'id': 4451, 'logo_path': None, 'name': 'Alive Productions', 'origin_country': ''}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}]",2003-09-18,0.0,0.0,"[{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,Spuk am Tor der Zeit,False,7.0,1.0,,,
11,True,/n7iyqdzahLGmlGPYFmaZ0QU96Jo.jpg,,0.0,[],,290011.0,,fr,Ma première fois,,0.6,/o3sH3RMZXtGt6ALZvrvtWxeHQku.jpg,"[{'id': 6258, 'logo_path': '/bdPHOJ9ErF9WvTmHvVxJCW4AsYM.png', 'name': 'Marc Dorcel', 'origin_country': 'FR'}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",2014-09-01,0.0,100.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Ma première fois,False,9.5,2.0,,,
12,,,,,,,,,,,,,,,,,,,,,,,,,,False,34.0,The resource you requested could not be found.
13,,,,,,,,,,,,,,,,,,,,,,,,,,False,34.0,The resource you requested could not be found.
14,False,,,0.0,[],,290014.0,,en,Tupac - Breaking The Oath,,0.6,,[],[],,0.0,64.0,[],Released,,Tupac - Breaking The Oath,False,0.0,0.0,,,
15,False,,,0.0,"[{'id': 10770, 'name': 'TV 영화'}, {'id': 99, 'name': '다큐멘터리'}]",,290015.0,tt0404867,en,Chaplin Today: Limelight,,1.753,,"[{'id': 31541, 'logo_path': None, 'name': 'Association Chaplin', 'origin_country': ''}, {'id': 24033, 'logo_path': '/gE3nN39uLx9jUiaHkTEpSPxvvdm.png', 'name': 'France 5', 'origin_country': 'FR'}, {'id': 6274, 'logo_path': None, 'name': 'MK2 Films', 'origin_country': 'FR'}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",2003-07-01,0.0,27.0,"[{'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Chaplin Today: Limelight,False,4.7,9.0,,,
16,False,,,0.0,"[{'id': 35, 'name': '코미디'}, {'id': 80, 'name': '범죄'}, {'id': 14, 'name': '판타지'}]",,290016.0,tt0164869,fr,San-Antonio ne pense qu'à ça,,0.6,/v9YkUMUYDXq9IQmY9WCO8HiTyh2.jpg,[],"[{'iso_3166_1': 'FR', 'name': 'France'}]",1981-05-20,0.0,90.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,,San-Antonio ne pense qu'à ça,False,0.0,0.0,,,
17,False,,,0.0,[],http://www.arabyfilm.com,290017.0,tt0295860,en,Araby,,0.6,,"[{'id': 31590, 'logo_path': None, 'name': 'American Street Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",,0.0,21.0,[],Released,,Araby,False,0.0,0.0,,,
18,False,,,0.0,"[{'id': 99, 'name': '다큐멘터리'}]",,290018.0,,en,Shaquille O'Neal: Larger than Life,,0.657,,"[{'id': 5924, 'logo_path': None, 'name': 'Fox', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1996-07-01,0.0,60.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Shaquille O'Neal: Larger than Life,False,2.0,1.0,,,
19,False,/moEe64K5KA2rSaUhfTJbkWOfJth.jpg,,0.0,"[{'id': 99, 'name': '다큐멘터리'}]",https://www.nfb.ca/film/paris_1919/,290019.0,tt1395136,fr,Paris 1919: Un traité pour la paix,,1.133,/osL8vzl613FRc6F0xfoaiCfwFFc.jpg,"[{'id': 10473, 'logo_path': '/lMUDQZVtg8On4PAW5XFQPaQy6UK.png', 'name': 'ONF | NFB', 'origin_country': 'CA'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2009-04-01,0.0,94.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Paris 1919: Un traité pour la paix,False,7.0,1.0,,,
20,False,,,0.0,"[{'id': 99, 'name': '다큐멘터리'}]",,290020.0,,en,Shaquille O'Neal - Like No Other,,1.4,,"[{'id': 17, 'logo_path': '/s1y7CTv6YHe87YUGOq6SRB6DmO7.png', 'name': 'Warner Bros. Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2006-08-01,0.0,62.0,[],Released,,Shaquille O'Neal - Like No Other,False,6.0,1.0,,,
